epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
124,0.189056,0.175496,0.175496,0.107212,0.243779,0.045188,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.105567,0.094414,0.833993,0.513042,0.979167,0.978723,0.166258,0.166258,0.088150,0.244367,0.043284,0.958333,0.958333,1.000000,0.916667,0.996528,0.996795,0.956522,0.919866,0.114745,0.078945,0.829363,0.474616,0.979167,0.978723
125,0.172283,0.165592,0.165592,0.142459,0.188724,0.041609,0.958333,0.958333,0.958333,0.958333,0.991319,0.992816,0.958333,0.916667,0.095393,0.121094,0.867688,0.608951,0.979167,0.978723,0.152355,0.152355,0.117183,0.187527,0.037692,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.096157,0.101689,0.864268,0.570616,0.979167,0.978723
126,0.200443,0.165626,0.165626,0.133291,0.197961,0.041706,0.958333,0.958333,0.958333,0.958333,0.991319,0.992816,0.958333,0.916667,0.079538,0.114202,0.862206,0.589064,0.979167,0.978723,0.153307,0.153307,0.109533,0.197080,0.038249,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.101631,0.095722,0.858529,0.551274,0.979167,0.978723
127,0.161488,0.163370,0.163370,0.161425,0.165315,0.041200,0.958333,0.958333,0.958333,0.958333,0.991319,0.992816,0.958333,0.916667,0.095190,0.134692,0.882707,0.651664,0.979167,0.978723,0.148099,0.148099,0.132805,0.163393,0.036260,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.108003,0.113332,0.879917,0.615459,0.979167,0.978723
128,0.151920,0.172081,0.172081,0.224465,0.119698,0.045366,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.101140,0.177647,0.912429,0.753505,0.979167,0.978723,0.150717,0.150717,0.185088,0.116346,0.037387,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.098880,0.150630,0.911194,0.721420,0.979167,0.978723
129,0.176855,0.441321,0.441321,0.859281,0.023361,0.152294,0.729167,0.729167,0.648649,1.000000,0.991319,0.992816,0.786885,0.545250,0.237879,0.496353,0.979406,0.966927,0.979167,0.978723,0.380260,0.380260,0.739966,0.020554,0.127132,0.791667,0.791667,0.705882,1.000000,0.994792,0.995370,0.827586,0.641689,0.218291,0.455303,0.981279,0.959443,0.979167,0.978723
130,0.282074,0.348062,0.348062,0.024520,0.671603,0.114118,0.833333,0.833333,1.000000,0.666667,0.991319,0.992816,0.800000,0.707107,0.173316,0.023751,0.629617,0.151166,0.979167,0.978723,0.351407,0.351407,0.020270,0.682543,0.117699,0.791667,0.791667,1.000000,0.583333,0.996528,0.996795,0.736842,0.641689,0.178112,0.019722,0.624054,0.135775,0.979167,0.978723
131,0.179446,0.165534,0.165534,0.198443,0.132626,0.042731,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.106700,0.160319,0.903701,0.712576,0.979167,0.978723,0.146758,0.146758,0.163569,0.129947,0.036003,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.106224,0.135568,0.901880,0.681521,0.979167,0.978723
132,0.175732,0.187636,0.187636,0.075456,0.299815,0.051014,0.937500,0.937500,1.000000,0.875000,0.991319,0.992816,0.933333,0.881917,0.104357,0.068513,0.804447,0.413466,0.979167,0.978723,0.182128,0.182128,0.061791,0.302466,0.050956,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.129051,0.056834,0.798731,0.381048,0.979167,0.978723
133,0.156729,0.168678,0.168678,0.220028,0.117327,0.044515,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.098628,0.174238,0.914285,0.749595,0.979167,0.978723,0.147587,0.147587,0.181074,0.114100,0.036678,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.096789,0.147390,0.913021,0.720199,0.979167,0.978723
134,0.185043,0.157810,0.157810,0.139277,0.176343,0.039853,0.958333,0.958333,0.958333,0.958333,0.991319,0.992816,0.958333,0.916667,0.089749,0.117882,0.877433,0.618615,0.979167,0.978723,0.144342,0.144342,0.113842,0.174842,0.035851,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.090259,0.098371,0.874151,0.583590,0.979167,0.978723
135,0.154460,0.160202,0.160202,0.186853,0.133551,0.041452,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.102778,0.151299,0.904641,0.713568,0.979167,0.978723,0.141762,0.141762,0.152892,0.130631,0.035000,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.101999,0.126963,0.902745,0.681523,0.979167,0.978723
136,0.159551,0.159571,0.159572,0.188057,0.131086,0.041448,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.101896,0.151831,0.906653,0.720700,0.979167,0.978723,0.140791,0.140791,0.153579,0.128003,0.034859,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.100990,0.127205,0.904840,0.688712,0.979167,0.978723
137,0.155858,0.158205,0.158205,0.110732,0.205678,0.040282,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.100152,0.096008,0.861372,0.563245,0.979167,0.978723,0.147436,0.147436,0.089844,0.205027,0.037663,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.100756,0.079339,0.857184,0.526676,0.979167,0.978723
138,0.158013,0.155875,0.155875,0.175445,0.136305,0.040326,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.086973,0.142674,0.904180,0.710622,0.979167,0.978723,0.137970,0.137970,0.142707,0.133233,0.034216,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.098824,0.118967,0.902141,0.677850,0.979167,0.978723
139,0.146915,0.152920,0.152920,0.158714,0.147125,0.039209,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.095507,0.130806,0.897899,0.686975,0.979167,0.978723,0.136523,0.136523,0.128742,0.144303,0.033859,0.958333,0.958333,0.958333,0.958333,0.996528,0.996795,0.958333,0.916667,0.097849,0.108627,0.895443,0.653163,0.979167,0.978723
140,0.221502,0.182515,0.182515,0.066067,0.298963,0.049822,0.937500,0.937500,1.000000,0.875000,0.991319,0.992816,0.933333,0.881917,0.095089,0.060222,0.809770,0.409118,0.979167,0.978723,0.177538,0.177538,0.053409,0.301666,0.050052,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.095468,0.049300,0.803610,0.376320,0.979167,0.978723
141,0.139322,0.161112,0.161112,0.209803,0.112421,0.043063,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.091064,0.165322,0.919766,0.764719,0.979167,0.978723,0.139666,0.139666,0.170717,0.108614,0.035237,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.098431,0.138297,0.918636,0.736669,0.979167,0.978723
142,0.146105,0.153483,0.153483,0.176793,0.130174,0.040077,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.097257,0.142883,0.909096,0.723687,0.979167,0.978723,0.134997,0.134997,0.143227,0.126768,0.033737,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.096020,0.118707,0.907238,0.692789,0.979167,0.978723
143,0.156412,0.158770,0.158770,0.205478,0.112062,0.042586,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.089384,0.161774,0.920815,0.769277,0.979167,0.978723,0.137270,0.137270,0.166507,0.108034,0.034807,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.096304,0.134771,0.919704,0.740938,0.979167,0.978723
144,0.159421,0.151862,0.151862,0.105230,0.198495,0.038782,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.094876,0.091037,0.868755,0.574908,0.979167,0.978723,0.140952,0.140952,0.084565,0.197339,0.036156,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.099147,0.074525,0.864546,0.539128,0.979167,0.978723
145,0.256306,0.336831,0.336831,0.642863,0.030799,0.110690,0.875000,0.875000,0.800000,1.000000,0.991319,0.992816,0.888889,0.774597,0.185716,0.397282,0.974150,0.954276,0.979167,0.978723,0.282788,0.282788,0.538368,0.027208,0.087580,0.916667,0.916667,0.857143,1.000000,0.996528,0.996795,0.923077,0.845154,0.173648,0.352120,0.976172,0.946268,0.979167,0.978723
146,0.223196,0.333815,0.333815,0.020174,0.647455,0.107823,0.854167,0.854167,1.000000,0.708333,0.991319,0.992816,0.829268,0.740532,0.164675,0.019587,0.651064,0.140993,0.979167,0.978723,0.338195,0.338195,0.016455,0.659936,0.111988,0.812500,0.812500,1.000000,0.625000,0.996528,0.996795,0.769231,0.674200,0.169620,0.016042,0.644718,0.127315,0.979167,0.978723
147,0.205421,0.372782,0.372782,0.719734,0.025831,0.124393,0.833333,0.833333,0.750000,1.000000,0.991319,0.992816,0.857143,0.707107,0.205172,0.432629,0.977714,0.959753,0.979167,0.978723,0.315273,0.315273,0.607707,0.022839,0.100126,0.895833,0.895833,0.827586,1.000000,0.996528,0.996795,0.905660,0.809427,0.196070,0.387883,0.979568,0.953348,0.979167,0.978723
148,0.245588,0.157561,0.157561,0.095572,0.219551,0.040952,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.096582,0.084062,0.854088,0.505037,0.979167,0.978723,0.148798,0.148798,0.077654,0.219942,0.039254,0.958333,0.958333,1.000000,0.916667,0.996528,0.996795,0.956522,0.919866,0.104752,0.069388,0.849442,0.474715,0.979167,0.978723
149,0.174081,0.186489,0.186489,0.060466,0.312511,0.052153,0.937500,0.937500,1.000000,0.875000,0.991319,0.992816,0.933333,0.881917,0.098631,0.055533,0.802930,0.362846,0.979167,0.978723,0.182700,0.182700,0.049200,0.316199,0.052849,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.099247,0.045683,0.796740,0.335877,0.979167,0.978723
150,0.197831,0.214535,0.214535,0.369025,0.060045,0.063743,0.916667,0.916667,0.884615,0.958333,0.991319,0.992816,0.920000,0.836242,0.119994,0.261495,0.953167,0.876385,0.979167,0.978723,0.180336,0.180336,0.304413,0.056259,0.049530,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.116512,0.224134,0.954013,0.860711,0.979167,0.978723
151,0.149275,0.150906,0.150906,0.172263,0.129549,0.039372,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.083672,0.139807,0.908575,0.696394,0.979167,0.978723,0.133470,0.133470,0.140113,0.126828,0.033457,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.095567,0.116420,0.906585,0.668298,0.979167,0.978723
152,0.166251,0.147943,0.147943,0.122499,0.173386,0.037916,0.958333,0.958333,0.958333,0.958333,0.991319,0.992816,0.958333,0.916667,0.075108,0.104231,0.882251,0.594978,0.979167,0.978723,0.135648,0.135648,0.099288,0.172008,0.034531,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.092575,0.086098,0.878794,0.563836,0.979167,0.978723
153,0.154455,0.153114,0.153114,0.190734,0.115495,0.040673,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.095634,0.151907,0.918041,0.735881,0.979167,0.978723,0.133528,0.133528,0.154867,0.112189,0.033743,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.094551,0.126497,0.916595,0.709317,0.979167,0.978723
154,0.211638,0.149762,0.149762,0.175592,0.123932,0.039348,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.094634,0.141689,0.912933,0.714529,0.979167,0.978723,0.131616,0.131616,0.142410,0.120821,0.033124,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.093640,0.117698,0.911139,0.687193,0.979167,0.978723
155,0.175840,0.150734,0.150734,0.097985,0.203484,0.038976,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.091001,0.085547,0.865439,0.533337,0.979167,0.978723,0.141152,0.141152,0.079179,0.203125,0.036922,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.099202,0.070264,0.861052,0.502139,0.979167,0.978723
156,0.155013,0.164788,0.164788,0.238177,0.091399,0.045617,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.106056,0.182248,0.933649,0.799643,0.979167,0.978723,0.140518,0.140518,0.193605,0.087431,0.036419,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.096740,0.152505,0.933222,0.777645,0.979167,0.978723
157,0.151922,0.146425,0.146425,0.107299,0.185551,0.037648,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.091258,0.092507,0.876546,0.570032,0.979167,0.978723,0.135498,0.135498,0.086534,0.184463,0.034960,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.095719,0.075923,0.872601,0.539143,0.979167,0.978723
158,0.145441,0.150713,0.150713,0.189717,0.111709,0.040358,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.093223,0.150492,0.921433,0.748206,0.979167,0.978723,0.130707,0.130707,0.153365,0.108050,0.033282,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.091861,0.124781,0.920126,0.722870,0.979167,0.978723
159,0.179039,0.162798,0.162798,0.069778,0.255819,0.043669,0.937500,0.937500,1.000000,0.875000,0.991319,0.992816,0.933333,0.881917,0.082272,0.062920,0.837538,0.439327,0.979167,0.978723,0.156782,0.156782,0.056143,0.257421,0.043338,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.109730,0.051283,0.831823,0.409477,0.979167,0.978723
160,0.150089,0.171863,0.171863,0.263821,0.079904,0.048878,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.098960,0.197007,0.941687,0.833378,0.979167,0.978723,0.144662,0.144662,0.213819,0.075505,0.038335,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.097189,0.164756,0.941822,0.814112,0.979167,0.978723
161,0.150327,0.146981,0.146981,0.179089,0.114873,0.039290,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.091054,0.142829,0.920261,0.742302,0.979167,0.978723,0.127612,0.127612,0.144143,0.111082,0.032575,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.089551,0.117844,0.918826,0.716804,0.979167,0.978723
162,0.171564,0.268387,0.268387,0.498429,0.038345,0.084747,0.895833,0.895833,0.827586,1.000000,0.991319,0.992816,0.905660,0.809427,0.157777,0.324444,0.969053,0.936633,0.979167,0.978723,0.222180,0.222180,0.410028,0.034332,0.065215,0.937500,0.937500,0.888889,1.000000,0.996528,0.996795,0.941176,0.881917,0.137452,0.280233,0.970917,0.927753,0.979167,0.978723
163,0.210285,0.203887,0.203887,0.040712,0.367063,0.059424,0.916667,0.916667,1.000000,0.833333,0.991319,0.992816,0.909091,0.845154,0.098216,0.038199,0.781220,0.292243,0.979167,0.978723,0.202923,0.202923,0.032774,0.373072,0.061449,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.112662,0.031008,0.773861,0.268653,0.979167,0.978723
164,0.187505,0.156331,0.156331,0.218639,0.094023,0.043169,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.087289,0.168500,0.932930,0.791776,0.979167,0.978723,0.133246,0.133246,0.176622,0.089870,0.034626,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.103787,0.139939,0.932365,0.770156,0.979167,0.978723
165,0.138610,0.148334,0.148334,0.084434,0.212234,0.038807,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.089019,0.074441,0.863170,0.510165,0.979167,0.978723,0.139904,0.139904,0.067685,0.212123,0.037339,0.958333,0.958333,1.000000,0.916667,0.996528,0.996795,0.956522,0.919866,0.096452,0.060583,0.858327,0.479905,0.979167,0.978723
166,0.141603,0.147727,0.147727,0.189501,0.105953,0.040098,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.090115,0.149124,0.926160,0.762899,0.979167,0.978723,0.127090,0.127090,0.152317,0.101864,0.032791,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.088412,0.122977,0.925083,0.738989,0.979167,0.978723
167,0.147266,0.143128,0.143128,0.170648,0.115609,0.038354,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.088530,0.136401,0.920621,0.738892,0.979167,0.978723,0.124238,0.124238,0.136795,0.111681,0.031909,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.086913,0.112023,0.919124,0.713472,0.979167,0.978723
168,0.144166,0.137568,0.137568,0.130549,0.144586,0.035849,0.958333,0.958333,0.958333,0.958333,0.991319,0.992816,0.958333,0.916667,0.082153,0.108534,0.903693,0.665755,0.979167,0.978723,0.122896,0.122896,0.104266,0.141527,0.031446,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.081858,0.088499,0.900992,0.636943,0.979167,0.978723
169,0.137694,0.150446,0.150446,0.204865,0.096027,0.041711,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.081288,0.158306,0.933134,0.795085,0.979167,0.978723,0.127747,0.127747,0.164100,0.091394,0.033486,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.087416,0.130304,0.932557,0.773051,0.979167,0.978723
170,0.161407,0.178329,0.178329,0.047232,0.309427,0.049959,0.937500,0.937500,1.000000,0.875000,0.991319,0.992816,0.933333,0.881917,0.091501,0.043710,0.813688,0.356383,0.979167,0.978723,0.175410,0.175410,0.037619,0.313201,0.051097,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.096800,0.035163,0.806620,0.329194,0.979167,0.978723
171,0.154135,0.145311,0.145311,0.187642,0.102980,0.039852,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.087651,0.146916,0.929144,0.774746,0.979167,0.978723,0.124207,0.124207,0.149933,0.098481,0.032407,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.085601,0.120461,0.928220,0.752145,0.979167,0.978723
172,0.157709,0.198017,0.198017,0.037359,0.358675,0.057320,0.916667,0.916667,1.000000,0.833333,0.991319,0.992816,0.909091,0.845154,0.095076,0.035097,0.789862,0.296137,0.979167,0.978723,0.197192,0.197192,0.029771,0.364612,0.059418,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.109275,0.028198,0.782074,0.272444,0.979167,0.978723
173,0.259987,0.167804,0.167804,0.261430,0.074179,0.048474,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.094821,0.192936,0.946439,0.848020,0.979167,0.978723,0.139819,0.139819,0.210258,0.069380,0.037699,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.092233,0.160078,0.946846,0.831661,0.979167,0.978723
174,0.199500,0.136336,0.136336,0.139081,0.133592,0.035878,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.076413,0.114444,0.910041,0.679764,0.979167,0.978723,0.120865,0.120864,0.111276,0.130453,0.031049,0.958333,0.958333,0.958333,0.958333,0.996528,0.996795,0.958333,0.916667,0.092929,0.093503,0.907646,0.654534,0.979167,0.978723
175,0.136038,0.136044,0.136044,0.141927,0.130162,0.035930,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.075618,0.116303,0.912444,0.690714,0.979167,0.978723,0.120106,0.120106,0.113417,0.126794,0.030896,0.958333,0.958333,0.958333,0.958333,0.996528,0.996795,0.958333,0.916667,0.092372,0.094937,0.910194,0.665760,0.979167,0.978723
176,0.142302,0.134271,0.134271,0.119153,0.149389,0.035028,0.958333,0.958333,0.958333,0.958333,0.991319,0.992816,0.958333,0.916667,0.080682,0.100008,0.901581,0.643348,0.979167,0.978723,0.120803,0.120803,0.094987,0.146619,0.031196,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.084654,0.081268,0.898553,0.616625,0.979167,0.978723
177,0.134457,0.134049,0.134049,0.134022,0.134076,0.035333,0.958333,0.958333,0.958333,0.958333,0.991319,0.992816,0.958333,0.916667,0.078871,0.110461,0.911022,0.685831,0.979167,0.978723,0.118659,0.118659,0.106733,0.130586,0.030601,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.090598,0.089810,0.908613,0.660275,0.979167,0.978723
178,0.146316,0.137131,0.137131,0.088615,0.185648,0.035673,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.079927,0.077092,0.881769,0.561651,0.979167,0.978723,0.127270,0.127270,0.070375,0.184164,0.033591,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.087400,0.062207,0.877413,0.533322,0.979167,0.978723
179,0.152645,0.144698,0.144697,0.070765,0.218630,0.038208,0.958333,0.958333,1.000000,0.916667,0.991319,0.992816,0.956522,0.919866,0.071078,0.063067,0.863742,0.492391,0.979167,0.978723,0.137389,0.137389,0.056141,0.218638,0.037321,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.096182,0.050721,0.858357,0.464186,0.979167,0.978723
180,0.150593,0.135737,0.135737,0.157084,0.114390,0.036654,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.090290,0.125981,0.923420,0.742559,0.979167,0.978723,0.117429,0.117429,0.124838,0.110019,0.030563,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.081300,0.102448,0.921885,0.719707,0.979167,0.978723
181,0.154001,0.254142,0.254142,0.471669,0.036614,0.079981,0.895833,0.895833,0.827586,1.000000,0.991319,0.992816,0.905660,0.809427,0.146905,0.304883,0.970884,0.943429,0.979167,0.978723,0.207548,0.207548,0.382882,0.032213,0.060637,0.937500,0.937500,0.888889,1.000000,0.996528,0.996795,0.941176,0.881917,0.126098,0.259609,0.972977,0.936400,0.979167,0.978723
182,0.155393,0.134042,0.134042,0.151045,0.117038,0.036075,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.089347,0.121784,0.922025,0.733797,0.979167,0.978723,0.116339,0.116339,0.119956,0.112723,0.030270,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.080625,0.098907,0.920339,0.710970,0.979167,0.978723
183,0.140973,0.166539,0.166539,0.263663,0.069414,0.048844,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.092840,0.192419,0.950373,0.864976,0.979167,0.978723,0.137405,0.137405,0.210641,0.064169,0.037633,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.089000,0.158642,0.951095,0.850755,0.979167,0.978723
184,0.132825,0.167403,0.167403,0.266554,0.068253,0.049331,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.093035,0.193674,0.951343,0.870754,0.979167,0.978723,0.137711,0.137711,0.212560,0.062863,0.037899,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.088668,0.159447,0.952170,0.856887,0.979167,0.978723
185,0.200294,0.179503,0.179503,0.039143,0.319864,0.050862,0.937500,0.937500,1.000000,0.875000,0.991319,0.992816,0.933333,0.881917,0.092930,0.036559,0.812874,0.329419,0.979167,0.978723,0.177804,0.177804,0.030984,0.324625,0.052514,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.098249,0.029189,0.805096,0.306245,0.979167,0.978723
186,0.154136,0.227607,0.227607,0.413148,0.042066,0.070672,0.875000,0.875000,0.821429,0.958333,0.991319,0.992816,0.884615,0.760639,0.153391,0.274209,0.967427,0.932013,0.979167,0.978723,0.185186,0.185186,0.333064,0.037308,0.053265,0.937500,0.937500,0.888889,1.000000,0.996528,0.996795,0.941176,0.881917,0.111670,0.230872,0.969394,0.924251,0.979167,0.978723
187,0.153678,0.130258,0.130258,0.133727,0.126789,0.034687,0.958333,0.958333,0.958333,0.958333,0.991319,0.992816,0.958333,0.916667,0.075461,0.109636,0.916925,0.705862,0.979167,0.978723,0.114307,0.114307,0.105862,0.122752,0.029736,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.086933,0.088603,0.914738,0.683279,0.979167,0.978723
188,0.127658,0.135853,0.135853,0.076691,0.195015,0.035536,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.078811,0.067546,0.878739,0.537804,0.979167,0.978723,0.127208,0.127208,0.060530,0.193885,0.034057,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.085748,0.054089,0.873859,0.511638,0.979167,0.978723
189,0.164985,0.200247,0.200247,0.350436,0.050057,0.061170,0.916667,0.916667,0.884615,0.958333,0.991319,0.992816,0.920000,0.836242,0.114650,0.240447,0.962503,0.914594,0.979167,0.978723,0.162899,0.162899,0.280848,0.044950,0.046132,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.098996,0.200226,0.964176,0.905434,0.979167,0.978723
190,0.133900,0.147195,0.147195,0.057868,0.236523,0.039388,0.958333,0.958333,1.000000,0.916667,0.991319,0.992816,0.956522,0.919866,0.075166,0.052380,0.856844,0.454634,0.979167,0.978723,0.141522,0.141522,0.045655,0.237389,0.039270,0.937500,0.937500,1.000000,0.875000,0.996528,0.996795,0.933333,0.881917,0.075576,0.041813,0.850644,0.428973,0.979167,0.978723
191,0.135470,0.138324,0.138324,0.181573,0.095075,0.038753,0.937500,0.937500,0.920000,0.958333,0.991319,0.992816,0.938776,0.875761,0.081587,0.141125,0.936102,0.798089,0.979167,0.978723,0.116794,0.116794,0.143716,0.089872,0.031187,0.937500,0.937500,0.920000,0.958333,0.996528,0.996795,0.938776,0.875761,0.078965,0.114493,0.935479,0.780063,0.979167,0.978723
192,0.123986,0.130072,0.130072,0.085178,0.174967,0.033835,0.979167,0.979167,1.000000,0.958333,0.991319,0.992816,0.978723,0.959166,0.073909,0.073924,0.891236,0.588611,0.979167,0.978723,0.119832,0.119832,0.067019,0.172646,0.031646,0.979167,0.979167,1.000000,0.958333,0.996528,0.996795,0.978723,0.959166,0.081128,0.059080,0.886980,0.562472,0.979167,0.978723
