experiment_name,phase,status,tier,input_resolution,num_layers,conv_filters,final_feature_map_shape,final_avg_pool,final_pool_area,final_pool_work,weight_bits,activation_bits,pruning_target,actual_global_sparsity,actual_sparsity_per_layer,nonzero_parameter_count,reuse_factor,software_accuracy,software_auc,software_pr_auc,software_precision,software_recall,software_f1,false_positive_rate,false_negative_rate,confusion_matrix,keras_hls4ml_prediction_agreement,changed_predictions,mean_output_difference,max_output_difference,hls4ml_conversion_status,hls4ml_csim_status,synthesis_status,LUT,FF,BRAM,DSP,latency,clock_period,failure_stage,failure_reason,run_root,hls_sweep_root,config_path
res1024_layers6_W4A4_P0_RFbase,4,success,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,4,4,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""conv5"": 0.0, ""output_dense"": 0.0}",26152,1,0.9243697478991597,0.9842525245392275,0.9852713253355602,0.9391304347826087,0.907563025210084,0.9230769230769231,0.058823529411764705,0.09243697478991597,"[[112, 7], [11, 108]]",0.9583333333333334,2,0.1746826171875,0.384765625,success,success,success,299391,92061,154,0,3171144,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers6_W4A4_P0_RFbase_bbdc9abd75d2,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers6_W4A4_P0_RFbase_bbdc9abd75d2/hls_sweeps/RFbase_hls_f50e3ceba61f,configs/hls4ml_expand_sweep/res1024_layers6_W4A4_P0_RFbase.yaml
res1024_layers6_W6A6_P0_RFbase,4,success,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,6,6,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""conv5"": 0.0, ""output_dense"": 0.0}",26152,1,0.9705882352941176,0.9965397923875432,0.9971657943398905,1.0,0.9411764705882353,0.9696969696969697,0.0,0.058823529411764705,"[[119, 0], [7, 112]]",1.0,0,0.1620279997587204,0.423095703125,success,success,success,567059,132271,218,9,4227927,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers6_W6A6_P0_RFbase_2923f450bcaa,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers6_W6A6_P0_RFbase_2923f450bcaa/hls_sweeps/RFbase_hls_e165249b2df5,configs/hls4ml_expand_sweep/res1024_layers6_W6A6_P0_RFbase.yaml
res1024_layers6_W6A6_P25_RFbase,4.5,not_run,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,6,6,25,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W6A6_P25_RFbase_0e1fa74deec1,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W6A6_P25_RFbase_0e1fa74deec1/hls_sweeps/RFbase_hls_40814ddfebc9,configs/hls4ml_expand_sweep/res1024_layers6_W6A6_P25_RFbase.yaml
res1024_layers6_W6A6_P50_RFbase,4.5,not_run,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,6,6,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W6A6_P50_RFbase_c86cdffacce6,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W6A6_P50_RFbase_c86cdffacce6/hls_sweeps/RFbase_hls_b565dd4af990,configs/hls4ml_expand_sweep/res1024_layers6_W6A6_P50_RFbase.yaml
res1024_layers6_W6A6_P75_RFbase,4.5,not_run,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,6,6,75,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W6A6_P75_RFbase_4219904e53b0,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W6A6_P75_RFbase_4219904e53b0/hls_sweeps/RFbase_hls_f9b21b9ae1d1,configs/hls4ml_expand_sweep/res1024_layers6_W6A6_P75_RFbase.yaml
res1024_layers6_W8A8_P0_RFbase,4,success,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,8,8,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""conv5"": 0.0, ""output_dense"": 0.0}",26152,1,0.9831932773109243,0.9985876703622625,0.9986877576486798,1.0,0.9663865546218487,0.9829059829059829,0.0,0.03361344537815126,"[[119, 0], [4, 115]]",1.0,0,0.1478567123413086,0.303375244140625,success,success,success,902096,215353,246,1206,4227927,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers6_W8A8_P0_RFbase_f4f79b5c7820,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers6_W8A8_P0_RFbase_f4f79b5c7820/hls_sweeps/RFbase_hls_2202121810f3,configs/hls4ml_expand_sweep/res1024_layers6_W8A8_P0_RFbase.yaml
res1024_layers6_W8A8_P25_RFbase,4.5,not_run,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,8,8,25,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W8A8_P25_RFbase_575876ae8c2a,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W8A8_P25_RFbase_575876ae8c2a/hls_sweeps/RFbase_hls_b5bd6bf00703,configs/hls4ml_expand_sweep/res1024_layers6_W8A8_P25_RFbase.yaml
res1024_layers6_W8A8_P50_RFbase,4.5,not_run,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,8,8,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W8A8_P50_RFbase_5586fb74aaf3,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W8A8_P50_RFbase_5586fb74aaf3/hls_sweeps/RFbase_hls_51861c1fd48a,configs/hls4ml_expand_sweep/res1024_layers6_W8A8_P50_RFbase.yaml
res1024_layers6_W8A8_P75_RFbase,4.5,not_run,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,8,8,75,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W8A8_P75_RFbase_e2702e63d90f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers6_W8A8_P75_RFbase_e2702e63d90f/hls_sweeps/RFbase_hls_9c7ccc810af0,configs/hls4ml_expand_sweep/res1024_layers6_W8A8_P75_RFbase.yaml
res1024_layers6_WfloatAfloat_P0_RFbase,2,not_run,green,1024,6,"[8, 16, 24, 24, 32, 32]",8x8x32,"[8, 8]",64,2048,float,float,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_float/res1024_layers6_WfloatAfloat_P0_RFbase_f2afe75eca91,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_float/res1024_layers6_WfloatAfloat_P0_RFbase_f2afe75eca91/hls_sweeps/RFbase_hls_a04de17b4530,configs/hls4ml_expand_sweep/res1024_layers6_WfloatAfloat_P0_RFbase.yaml
res1024_layers7_W4A4_P0_RFbase,4,success,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,4,4,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""conv5"": 0.0, ""conv6"": 0.0, ""output_dense"": 0.0}",35368,1,0.9159663865546218,0.9865828684414942,0.986093282922916,0.8613138686131386,0.9915966386554622,0.921875,0.15966386554621848,0.008403361344537815,"[[100, 19], [1, 118]]",0.9791666666666666,1,0.1560872346162796,0.4140625,success,success,success,338370,95182,187,0,3171144,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers7_W4A4_P0_RFbase_0e0707cdad56,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers7_W4A4_P0_RFbase_0e0707cdad56/hls_sweeps/RFbase_hls_05ef6f99d48a,configs/hls4ml_expand_sweep/res1024_layers7_W4A4_P0_RFbase.yaml
res1024_layers7_W6A6_P0_RFbase,4,success,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,6,6,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""conv5"": 0.0, ""conv6"": 0.0, ""output_dense"": 0.0}",35368,1,0.9789915966386554,0.9996469175905656,0.9996474464556087,1.0,0.957983193277311,0.9785407725321889,0.0,0.04201680672268908,"[[119, 0], [5, 114]]",0.9791666666666666,1,0.251220703125,0.73828125,success,success,success,683649,139047,263,6,4227926,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers7_W6A6_P0_RFbase_f6950b187cd7,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers7_W6A6_P0_RFbase_f6950b187cd7/hls_sweeps/RFbase_hls_bddcb636234a,configs/hls4ml_expand_sweep/res1024_layers7_W6A6_P0_RFbase.yaml
res1024_layers7_W6A6_P25_RFbase,4.5,not_run,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,6,6,25,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W6A6_P25_RFbase_48fdd8f777a9,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W6A6_P25_RFbase_48fdd8f777a9/hls_sweeps/RFbase_hls_0f1462e8a054,configs/hls4ml_expand_sweep/res1024_layers7_W6A6_P25_RFbase.yaml
res1024_layers7_W6A6_P50_RFbase,4.5,not_run,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,6,6,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W6A6_P50_RFbase_bf286cc7a9c6,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W6A6_P50_RFbase_bf286cc7a9c6/hls_sweeps/RFbase_hls_4f6d8cb69692,configs/hls4ml_expand_sweep/res1024_layers7_W6A6_P50_RFbase.yaml
res1024_layers7_W6A6_P75_RFbase,4.5,not_run,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,6,6,75,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W6A6_P75_RFbase_e206c0a2d913,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W6A6_P75_RFbase_e206c0a2d913/hls_sweeps/RFbase_hls_01b506bb8caf,configs/hls4ml_expand_sweep/res1024_layers7_W6A6_P75_RFbase.yaml
res1024_layers7_W8A8_P0_RFbase,4,success,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,8,8,0,0.0,"{""conv0"": 0.0, ""conv1"": 0.0, ""conv2"": 0.0, ""conv3"": 0.0, ""conv4"": 0.0, ""conv5"": 0.0, ""conv6"": 0.0, ""output_dense"": 0.0}",35368,1,0.9915966386554622,0.9990113692535838,0.9990883950331864,0.9915966386554622,0.9915966386554622,0.9915966386554622,0.008403361344537815,0.008403361344537815,"[[118, 1], [1, 118]]",1.0,0,0.0502217598259449,0.18756103515625,success,success,success,1132823,243445,291,1580,4227927,5.00 ns,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers7_W8A8_P0_RFbase_89c9c69c6be4,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_qat/res1024_layers7_W8A8_P0_RFbase_89c9c69c6be4/hls_sweeps/RFbase_hls_9be254106490,configs/hls4ml_expand_sweep/res1024_layers7_W8A8_P0_RFbase.yaml
res1024_layers7_W8A8_P25_RFbase,4.5,not_run,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,8,8,25,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W8A8_P25_RFbase_17b90c5b5d4c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W8A8_P25_RFbase_17b90c5b5d4c/hls_sweeps/RFbase_hls_7f994bffb2e1,configs/hls4ml_expand_sweep/res1024_layers7_W8A8_P25_RFbase.yaml
res1024_layers7_W8A8_P50_RFbase,4.5,not_run,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,8,8,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W8A8_P50_RFbase_a3472d7606c8,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W8A8_P50_RFbase_a3472d7606c8/hls_sweeps/RFbase_hls_a99cf86b1450,configs/hls4ml_expand_sweep/res1024_layers7_W8A8_P50_RFbase.yaml
res1024_layers7_W8A8_P75_RFbase,4.5,not_run,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,8,8,75,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W8A8_P75_RFbase_6a5aa1c86ed3,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_pruned_qat/res1024_layers7_W8A8_P75_RFbase_6a5aa1c86ed3/hls_sweeps/RFbase_hls_edb661d81187,configs/hls4ml_expand_sweep/res1024_layers7_W8A8_P75_RFbase.yaml
res1024_layers7_WfloatAfloat_P0_RFbase,2,not_run,green,1024,7,"[8, 16, 24, 24, 32, 32, 32]",4x4x32,"[4, 4]",16,512,float,float,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_float/res1024_layers7_WfloatAfloat_P0_RFbase_b384f5553588,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_expand_sweep/cnn_small_hls_opt_img1024/notebook_float/res1024_layers7_WfloatAfloat_P0_RFbase_b384f5553588/hls_sweeps/RFbase_hls_c93672aab780,configs/hls4ml_expand_sweep/res1024_layers7_WfloatAfloat_P0_RFbase.yaml
