epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
131,0.531027,0.502893,0.502893,0.680716,0.325070,0.162707,0.750000,0.750000,0.666667,1.000000,0.979167,0.981238,0.800000,0.577350,0.255914,0.484475,0.727094,0.596334,0.937500,0.938776,0.504808,0.504808,0.671283,0.338333,0.163867,0.729167,0.729167,0.648649,1.000000,0.963542,0.969132,0.786885,0.545250,0.288822,0.477491,0.718522,0.601055,0.916667,0.916667
132,0.484729,0.525645,0.525645,0.787193,0.264096,0.176702,0.666667,0.666667,0.600000,1.000000,0.979167,0.981238,0.750000,0.447214,0.291935,0.533921,0.771636,0.647080,0.937500,0.938776,0.526032,0.526032,0.775386,0.276678,0.176792,0.687500,0.687500,0.615385,1.000000,0.963542,0.969132,0.761905,0.480384,0.305157,0.525761,0.762883,0.652102,0.916667,0.916667
133,0.549568,0.530722,0.530722,0.814232,0.247212,0.180168,0.666667,0.666667,0.600000,1.000000,0.979167,0.981238,0.750000,0.447214,0.263209,0.545243,0.784581,0.660024,0.937500,0.938776,0.530859,0.530859,0.802106,0.259612,0.180059,0.666667,0.666667,0.600000,1.000000,0.963542,0.969132,0.750000,0.447214,0.277612,0.536878,0.775788,0.666112,0.916667,0.916667
134,0.524592,0.487273,0.487273,0.359997,0.614549,0.153624,0.833333,0.833333,1.000000,0.666667,0.972222,0.976733,0.800000,0.707107,0.232733,0.297258,0.550792,0.455145,0.916667,0.909091,0.493676,0.493676,0.354364,0.632988,0.157494,0.812500,0.812500,1.000000,0.625000,0.960069,0.967000,0.769231,0.674200,0.284445,0.292607,0.542351,0.400694,0.916667,0.916667
135,0.503719,0.495597,0.495597,0.320437,0.670758,0.158966,0.812500,0.812500,1.000000,0.625000,0.972222,0.976733,0.769231,0.674200,0.240883,0.269643,0.522419,0.423373,0.916667,0.909091,0.502880,0.502880,0.314987,0.690772,0.163216,0.791667,0.791667,1.000000,0.583333,0.961806,0.967947,0.736842,0.641689,0.231135,0.265119,0.513860,0.368444,0.916667,0.916667
136,0.471973,0.466935,0.466935,0.400750,0.533121,0.143508,0.895833,0.895833,1.000000,0.791667,0.973958,0.978208,0.883721,0.809427,0.245944,0.323713,0.596730,0.423994,0.937500,0.938776,0.473070,0.473070,0.393550,0.552589,0.147337,0.875000,0.875000,1.000000,0.750000,0.960069,0.967000,0.857143,0.774597,0.223367,0.317955,0.587000,0.438620,0.916667,0.916667
137,0.488056,0.639855,0.639855,0.158638,1.121072,0.233994,0.500000,0.500000,0.000000,0.000000,0.965278,0.970446,0.000000,0.000000,0.277145,0.145071,0.340091,0.248581,0.895833,0.888889,0.649838,0.649838,0.156351,1.143324,0.238151,0.541667,0.541667,1.000000,0.083333,0.958333,0.966385,0.153846,0.208514,0.307012,0.142998,0.334556,0.233290,0.895833,0.888889
138,0.609472,0.462356,0.462356,0.420739,0.503974,0.141210,0.895833,0.895833,0.952381,0.833333,0.973958,0.978208,0.888889,0.797925,0.245673,0.336437,0.613651,0.441096,0.937500,0.938776,0.467992,0.467992,0.413744,0.522240,0.144774,0.895833,0.895833,1.000000,0.791667,0.961806,0.967947,0.883721,0.809427,0.245977,0.330825,0.604130,0.455988,0.916667,0.916667
139,0.567403,0.524541,0.524541,0.814264,0.234818,0.178084,0.666667,0.666667,0.600000,1.000000,0.977431,0.979254,0.750000,0.447214,0.266345,0.543884,0.794358,0.669961,0.937500,0.938776,0.524309,0.524309,0.801692,0.246925,0.177800,0.666667,0.666667,0.600000,1.000000,0.965278,0.970079,0.750000,0.447214,0.273251,0.535046,0.785610,0.672770,0.916667,0.916667
140,0.463045,0.471400,0.471400,0.612425,0.330375,0.148073,0.812500,0.812500,0.727273,1.000000,0.973958,0.977170,0.842105,0.674200,0.235656,0.447051,0.724791,0.573682,0.937500,0.938776,0.474141,0.474141,0.603220,0.345062,0.149862,0.812500,0.812500,0.727273,1.000000,0.960069,0.967000,0.842105,0.674200,0.219449,0.439938,0.715370,0.580634,0.916667,0.916667
141,0.504120,0.455372,0.455372,0.522025,0.388719,0.139021,0.916667,0.916667,0.884615,0.958333,0.972222,0.976223,0.920000,0.836242,0.263758,0.396955,0.685827,0.518428,0.937500,0.938776,0.459580,0.459580,0.514072,0.405087,0.141753,0.875000,0.875000,0.846154,0.916667,0.960069,0.967000,0.880000,0.752618,0.238149,0.390628,0.676077,0.530186,0.916667,0.916667
142,0.459516,0.570236,0.570236,0.968947,0.171526,0.203584,0.625000,0.625000,0.571429,1.000000,0.979167,0.981238,0.727273,0.377964,0.324673,0.603839,0.845071,0.732346,0.937500,0.938776,0.568148,0.568148,0.954070,0.182227,0.201996,0.604167,0.604167,0.558140,1.000000,0.965278,0.970079,0.716418,0.340997,0.310911,0.593843,0.836761,0.735758,0.916667,0.916667
143,0.518866,0.705930,0.705930,1.306775,0.105085,0.264867,0.520833,0.520833,0.510638,1.000000,0.980903,0.981635,0.676056,0.145865,0.352840,0.711322,0.901445,0.820389,0.937500,0.938776,0.699373,0.699373,1.286102,0.112644,0.260425,0.562500,0.562500,0.533333,1.000000,0.965278,0.970052,0.695652,0.258199,0.337054,0.699989,0.895032,0.794853,0.895833,0.901961
144,0.542891,0.446338,0.446338,0.487255,0.405421,0.134868,0.916667,0.916667,0.916667,0.916667,0.972222,0.976223,0.916667,0.833333,0.258982,0.375980,0.675676,0.497880,0.937500,0.938776,0.451189,0.451189,0.479293,0.423086,0.137988,0.916667,0.916667,0.916667,0.916667,0.961806,0.967947,0.916667,0.833333,0.260016,0.369669,0.665392,0.511161,0.916667,0.916667
145,0.472448,0.446669,0.446669,0.389049,0.504290,0.135035,0.895833,0.895833,0.952381,0.833333,0.970486,0.974749,0.888889,0.797925,0.264475,0.314673,0.615573,0.423040,0.916667,0.920000,0.453372,0.453372,0.382869,0.523875,0.139147,0.895833,0.895833,1.000000,0.791667,0.961806,0.967947,0.883721,0.809427,0.231665,0.309621,0.605443,0.441831,0.916667,0.916667
146,0.482321,0.467596,0.467596,0.300220,0.634971,0.147066,0.833333,0.833333,1.000000,0.666667,0.968750,0.973221,0.800000,0.707107,0.223938,0.253844,0.544459,0.344177,0.916667,0.920000,0.476066,0.476066,0.295300,0.656832,0.151941,0.791667,0.791667,1.000000,0.583333,0.963542,0.968978,0.736842,0.641689,0.215730,0.249736,0.534774,0.364377,0.916667,0.916667
147,0.518883,0.439283,0.439283,0.497820,0.380746,0.132454,0.937500,0.937500,0.920000,0.958333,0.972222,0.976223,0.938776,0.875761,0.273248,0.381308,0.692583,0.508975,0.937500,0.938776,0.444073,0.444073,0.489343,0.398803,0.135546,0.895833,0.895833,0.880000,0.916667,0.960069,0.967000,0.897959,0.792355,0.232700,0.374626,0.681818,0.523129,0.916667,0.916667
148,0.438807,0.442189,0.442189,0.552689,0.331689,0.135324,0.833333,0.833333,0.766667,0.958333,0.973958,0.977170,0.851852,0.688530,0.214261,0.411920,0.725954,0.547774,0.937500,0.938776,0.446201,0.446201,0.543604,0.348798,0.137942,0.833333,0.833333,0.785714,0.916667,0.960069,0.967000,0.846154,0.676123,0.222899,0.404779,0.715182,0.560481,0.916667,0.916667
149,0.440778,0.442440,0.442440,0.578691,0.306189,0.136671,0.812500,0.812500,0.727273,1.000000,0.977431,0.980163,0.842105,0.674200,0.213070,0.425333,0.744224,0.566945,0.937500,0.938776,0.446346,0.446346,0.569562,0.323130,0.139191,0.791667,0.791667,0.718750,0.958333,0.961806,0.968031,0.821429,0.618718,0.197448,0.418113,0.733278,0.579026,0.916667,0.916667
150,0.466673,0.435619,0.435619,0.557067,0.314171,0.133380,0.812500,0.812500,0.727273,1.000000,0.975694,0.979155,0.842105,0.674200,0.208340,0.413111,0.739017,0.555630,0.937500,0.938776,0.440198,0.440198,0.548924,0.331472,0.136265,0.812500,0.812500,0.741935,0.958333,0.960069,0.967000,0.836364,0.653410,0.192823,0.406495,0.727959,0.569570,0.916667,0.916667
151,0.420931,0.470050,0.470050,0.714322,0.225778,0.154140,0.729167,0.729167,0.648649,1.000000,0.979167,0.981238,0.786885,0.545250,0.231427,0.492064,0.803685,0.646462,0.937500,0.938776,0.472396,0.472396,0.704415,0.240377,0.155613,0.708333,0.708333,0.631579,1.000000,0.961806,0.968031,0.774194,0.512989,0.238681,0.484076,0.793293,0.654716,0.916667,0.916667
152,0.455186,0.424454,0.424454,0.335655,0.513253,0.127155,0.895833,0.895833,1.000000,0.791667,0.972222,0.976223,0.883721,0.809427,0.212838,0.276905,0.614931,0.389005,0.937500,0.938776,0.433694,0.433694,0.330854,0.536535,0.132440,0.875000,0.875000,1.000000,0.750000,0.960069,0.967000,0.857143,0.774597,0.240950,0.272906,0.603356,0.410151,0.916667,0.916667
153,0.511392,0.544118,0.544118,0.164990,0.923246,0.189890,0.687500,0.687500,1.000000,0.375000,0.967014,0.971856,0.545455,0.480384,0.262909,0.149336,0.420293,0.291846,0.895833,0.888889,0.556826,0.556826,0.162602,0.951050,0.195771,0.666667,0.666667,1.000000,0.333333,0.960069,0.967140,0.500000,0.447214,0.241410,0.147258,0.411836,0.229159,0.916667,0.916667
154,0.461962,0.414429,0.414429,0.376248,0.452609,0.122320,0.875000,0.875000,0.909091,0.833333,0.972222,0.976223,0.869565,0.752618,0.239380,0.303719,0.650852,0.427171,0.937500,0.938776,0.422829,0.422829,0.370779,0.474880,0.127216,0.875000,0.875000,0.950000,0.791667,0.960069,0.967000,0.863636,0.760639,0.200643,0.299213,0.638880,0.448721,0.916667,0.916667
155,0.522608,0.430622,0.430622,0.582761,0.278483,0.133186,0.812500,0.812500,0.727273,1.000000,0.977431,0.980163,0.842105,0.674200,0.231281,0.425089,0.765371,0.580114,0.937500,0.938776,0.435238,0.435238,0.574844,0.295633,0.136039,0.812500,0.812500,0.727273,1.000000,0.961806,0.968031,0.842105,0.674200,0.215460,0.418516,0.753964,0.593271,0.916667,0.916667
156,0.480642,0.518979,0.518979,0.180073,0.857886,0.177507,0.708333,0.708333,1.000000,0.416667,0.967014,0.971856,0.588235,0.512989,0.241965,0.161528,0.446921,0.315517,0.895833,0.888889,0.531078,0.531078,0.177769,0.884387,0.183409,0.666667,0.666667,1.000000,0.333333,0.960069,0.967140,0.500000,0.447214,0.246782,0.159538,0.438032,0.249404,0.916667,0.916667
157,0.461065,0.441115,0.441115,0.631580,0.250650,0.139481,0.791667,0.791667,0.705882,1.000000,0.973958,0.977170,0.827586,0.641689,0.256298,0.450163,0.785621,0.609491,0.937500,0.938776,0.444897,0.444897,0.623470,0.266324,0.141840,0.770833,0.770833,0.685714,1.000000,0.961806,0.968031,0.813559,0.609449,0.237508,0.443290,0.774782,0.621242,0.916667,0.916667
158,0.428581,0.507728,0.507728,0.181869,0.833586,0.172199,0.708333,0.708333,1.000000,0.416667,0.967014,0.971856,0.588235,0.512989,0.227218,0.162799,0.458418,0.323220,0.895833,0.888889,0.519937,0.519937,0.179657,0.860217,0.178200,0.666667,0.666667,1.000000,0.333333,0.960069,0.967140,0.500000,0.447214,0.223899,0.160902,0.449279,0.253453,0.916667,0.916667
159,0.453071,0.457249,0.457249,0.702670,0.211828,0.149560,0.729167,0.729167,0.648649,1.000000,0.975694,0.978179,0.786885,0.545250,0.232559,0.483727,0.815243,0.650119,0.937500,0.938776,0.460154,0.460154,0.694038,0.226269,0.151391,0.729167,0.729167,0.648649,1.000000,0.963542,0.969132,0.786885,0.545250,0.209851,0.476284,0.804793,0.660517,0.916667,0.916667
160,0.476506,0.517906,0.517906,0.167415,0.868397,0.177687,0.708333,0.708333,1.000000,0.416667,0.967014,0.971856,0.588235,0.512989,0.240555,0.150952,0.445248,0.307275,0.895833,0.888889,0.530637,0.530637,0.165341,0.895932,0.183782,0.666667,0.666667,1.000000,0.333333,0.960069,0.967140,0.500000,0.447214,0.228421,0.149180,0.436264,0.237339,0.916667,0.916667
161,0.453571,0.462040,0.462040,0.723608,0.200472,0.152606,0.729167,0.729167,0.648649,1.000000,0.975694,0.978179,0.786885,0.545250,0.236598,0.492919,0.824134,0.661492,0.937500,0.938776,0.464676,0.464676,0.714961,0.214392,0.154288,0.708333,0.708333,0.631579,1.000000,0.963542,0.969132,0.774194,0.512989,0.214693,0.485336,0.813918,0.672186,0.916667,0.916667
162,0.404928,0.474301,0.474301,0.766048,0.182554,0.159594,0.687500,0.687500,0.615385,1.000000,0.977431,0.979254,0.761905,0.480384,0.245175,0.511415,0.838335,0.681886,0.937500,0.938776,0.476629,0.476629,0.757546,0.195711,0.161071,0.687500,0.687500,0.615385,1.000000,0.963542,0.969132,0.761905,0.480384,0.232429,0.503680,0.828479,0.692842,0.916667,0.916667
163,0.421946,0.433166,0.433166,0.638894,0.227438,0.137858,0.791667,0.791667,0.705882,1.000000,0.977431,0.980163,0.827586,0.641689,0.246239,0.450970,0.804121,0.620472,0.937500,0.938776,0.437564,0.437564,0.632223,0.242905,0.140583,0.750000,0.750000,0.666667,1.000000,0.963542,0.969132,0.800000,0.577350,0.244227,0.444831,0.793238,0.636433,0.916667,0.916667
164,0.415525,0.393289,0.393289,0.447840,0.338739,0.115455,0.916667,0.916667,0.916667,0.916667,0.973958,0.978208,0.916667,0.833333,0.215411,0.345922,0.726134,0.494992,0.937500,0.938776,0.401083,0.401083,0.443584,0.358581,0.119932,0.895833,0.895833,0.880000,0.916667,0.960069,0.967000,0.897959,0.792355,0.208319,0.342144,0.714035,0.519260,0.916667,0.916667
165,0.443341,0.409397,0.409397,0.559134,0.259660,0.125574,0.812500,0.812500,0.727273,1.000000,0.975694,0.979155,0.842105,0.674200,0.228143,0.408642,0.781035,0.575765,0.937500,0.938776,0.415275,0.415275,0.553593,0.276956,0.129083,0.812500,0.812500,0.727273,1.000000,0.961806,0.968031,0.842105,0.674200,0.213595,0.403594,0.769392,0.596808,0.916667,0.916667
166,0.413507,0.388179,0.388179,0.444588,0.331769,0.113748,0.916667,0.916667,0.916667,0.916667,0.972222,0.976223,0.916667,0.833333,0.210998,0.343219,0.731548,0.495452,0.937500,0.938776,0.396051,0.396051,0.439915,0.352187,0.118245,0.895833,0.895833,0.880000,0.916667,0.960069,0.967000,0.897959,0.792355,0.204434,0.339237,0.719027,0.520414,0.916667,0.916667
167,0.423703,0.421269,0.421269,0.623778,0.218759,0.133564,0.791667,0.791667,0.705882,1.000000,0.977431,0.980163,0.827586,0.641689,0.253067,0.440876,0.811713,0.619128,0.937500,0.938776,0.426651,0.426651,0.618442,0.234861,0.136815,0.791667,0.791667,0.705882,1.000000,0.961806,0.968031,0.827586,0.641689,0.206291,0.435605,0.800364,0.637854,0.916667,0.916667
168,0.397639,0.422706,0.422706,0.634807,0.210605,0.134858,0.791667,0.791667,0.705882,1.000000,0.977431,0.980163,0.827586,0.641689,0.228855,0.445778,0.818086,0.626746,0.937500,0.938776,0.428043,0.428043,0.629562,0.226523,0.138088,0.750000,0.750000,0.666667,1.000000,0.961806,0.968031,0.800000,0.577350,0.206728,0.440502,0.806765,0.645748,0.916667,0.916667
169,0.428109,0.447748,0.447748,0.719377,0.176120,0.148622,0.729167,0.729167,0.648649,1.000000,0.977431,0.980163,0.786885,0.545250,0.227717,0.485482,0.844755,0.673149,0.937500,0.938776,0.451929,0.451929,0.713343,0.190514,0.151239,0.729167,0.729167,0.648649,1.000000,0.963542,0.969132,0.786885,0.545250,0.223852,0.479228,0.834044,0.687782,0.916667,0.916667
170,0.388586,0.379159,0.379159,0.454796,0.303523,0.111418,0.937500,0.937500,0.920000,0.958333,0.972222,0.976223,0.938776,0.875761,0.222414,0.347527,0.752307,0.510898,0.937500,0.938776,0.387589,0.387589,0.450802,0.324375,0.116109,0.895833,0.895833,0.880000,0.916667,0.960069,0.967000,0.897959,0.792355,0.183946,0.344042,0.739197,0.536238,0.916667,0.916667
171,0.379895,0.389660,0.389660,0.528723,0.250597,0.118324,0.833333,0.833333,0.750000,1.000000,0.977431,0.980163,0.857143,0.707107,0.212340,0.388772,0.789655,0.566040,0.937500,0.938776,0.397040,0.397040,0.524591,0.269489,0.122541,0.833333,0.833333,0.766667,0.958333,0.961806,0.968031,0.851852,0.688530,0.198445,0.384873,0.777024,0.589806,0.916667,0.916667
172,0.463609,0.517317,0.517317,0.915430,0.119203,0.183863,0.666667,0.666667,0.600000,1.000000,0.979167,0.981238,0.750000,0.447214,0.264462,0.565261,0.891194,0.754368,0.937500,0.938776,0.519344,0.519344,0.908234,0.130454,0.185182,0.666667,0.666667,0.600000,1.000000,0.965278,0.970079,0.750000,0.447214,0.252664,0.556992,0.882161,0.767422,0.916667,0.916667
173,0.448445,0.368598,0.368598,0.383201,0.353994,0.106272,0.875000,0.875000,0.909091,0.833333,0.972222,0.976223,0.869565,0.752618,0.182656,0.303112,0.719844,0.454742,0.937500,0.938776,0.378560,0.378560,0.380185,0.376934,0.111612,0.875000,0.875000,0.909091,0.833333,0.960069,0.967000,0.869565,0.752618,0.166527,0.300601,0.706310,0.482410,0.916667,0.916667
174,0.425750,0.410454,0.410454,0.214241,0.606667,0.127057,0.833333,0.833333,1.000000,0.666667,0.970486,0.974749,0.800000,0.707107,0.185745,0.186190,0.575791,0.282669,0.916667,0.920000,0.424171,0.424171,0.212209,0.636134,0.134009,0.791667,0.791667,1.000000,0.583333,0.963542,0.968978,0.736842,0.641689,0.215762,0.184656,0.562952,0.309997,0.916667,0.916667
175,0.399753,0.391709,0.391709,0.555039,0.228378,0.120674,0.812500,0.812500,0.727273,1.000000,0.977431,0.980163,0.842105,0.674200,0.197762,0.401774,0.806268,0.587012,0.937500,0.938776,0.398795,0.398795,0.551283,0.246306,0.124743,0.812500,0.812500,0.727273,1.000000,0.961806,0.968031,0.842105,0.674200,0.214119,0.397986,0.793924,0.611011,0.916667,0.916667
176,0.442122,0.364702,0.364702,0.380445,0.348959,0.104989,0.875000,0.875000,0.909091,0.833333,0.970486,0.974749,0.869565,0.752618,0.179711,0.300814,0.723704,0.453137,0.916667,0.920000,0.374531,0.374531,0.377594,0.371467,0.110236,0.875000,0.875000,0.909091,0.833333,0.960069,0.967000,0.869565,0.752618,0.163884,0.298468,0.710320,0.482265,0.916667,0.916667
177,0.379674,0.387199,0.387199,0.542576,0.231822,0.118580,0.812500,0.812500,0.727273,1.000000,0.975694,0.978179,0.842105,0.674200,0.194605,0.394746,0.803910,0.580007,0.937500,0.938776,0.394306,0.394306,0.538800,0.249811,0.122645,0.791667,0.791667,0.718750,0.958333,0.963542,0.969132,0.821429,0.618718,0.210798,0.391029,0.791548,0.604906,0.916667,0.916667
178,0.393397,0.368624,0.368624,0.460229,0.277020,0.108685,0.916667,0.916667,0.884615,0.958333,0.973958,0.977170,0.920000,0.836242,0.203637,0.348357,0.772301,0.521473,0.937500,0.938776,0.377183,0.377183,0.456861,0.297505,0.113355,0.875000,0.875000,0.846154,0.916667,0.961806,0.968031,0.880000,0.752618,0.176139,0.345422,0.759069,0.549247,0.916667,0.916667
179,0.388206,0.372438,0.372438,0.492114,0.252762,0.111491,0.854167,0.854167,0.793103,0.958333,0.977431,0.980163,0.867925,0.724224,0.185520,0.366002,0.789601,0.546756,0.937500,0.938776,0.380654,0.380654,0.488877,0.272431,0.116015,0.854167,0.854167,0.814815,0.916667,0.963542,0.969132,0.862745,0.713933,0.172064,0.363045,0.776548,0.573843,0.916667,0.916667
180,0.389421,0.363260,0.363260,0.451221,0.275298,0.106858,0.916667,0.916667,0.884615,0.958333,0.975694,0.978179,0.920000,0.836242,0.212126,0.342160,0.774282,0.516685,0.937500,0.938776,0.372284,0.372284,0.448373,0.296196,0.111698,0.875000,0.875000,0.846154,0.916667,0.963542,0.969132,0.880000,0.752618,0.172304,0.339718,0.760833,0.545251,0.916667,0.916667
181,0.363191,0.576670,0.576670,1.070155,0.083185,0.210805,0.625000,0.625000,0.571429,1.000000,0.979167,0.981238,0.727273,0.377964,0.294240,0.614309,0.922449,0.807960,0.937500,0.938776,0.576898,0.576898,1.061354,0.092442,0.211156,0.604167,0.604167,0.558140,1.000000,0.965278,0.970079,0.716418,0.340997,0.287833,0.604040,0.914636,0.820585,0.916667,0.916667
182,0.388955,0.359462,0.359462,0.279730,0.439195,0.104314,0.895833,0.895833,0.952381,0.833333,0.972222,0.975696,0.888889,0.797925,0.156799,0.232337,0.671918,0.359240,0.916667,0.920000,0.372196,0.372196,0.276856,0.467536,0.110751,0.895833,0.895833,1.000000,0.791667,0.960069,0.967000,0.883721,0.809427,0.163400,0.230410,0.657059,0.391019,0.916667,0.916667
183,0.422940,0.420346,0.420346,0.168963,0.671729,0.134206,0.812500,0.812500,1.000000,0.625000,0.968750,0.973221,0.769231,0.674200,0.180095,0.150033,0.550498,0.230390,0.916667,0.920000,0.436479,0.436479,0.166715,0.706243,0.142033,0.791667,0.791667,1.000000,0.583333,0.963542,0.968978,0.736842,0.641689,0.173372,0.148425,0.536908,0.258603,0.916667,0.916667
184,0.387033,0.384455,0.384455,0.568527,0.200382,0.120107,0.812500,0.812500,0.727273,1.000000,0.975694,0.978179,0.842105,0.674200,0.228318,0.404754,0.828679,0.602145,0.937500,0.938776,0.390947,0.390947,0.563123,0.218772,0.123886,0.812500,0.812500,0.727273,1.000000,0.963542,0.969132,0.842105,0.674200,0.178297,0.400414,0.815704,0.628751,0.916667,0.916667
185,0.441077,0.429059,0.429059,0.708166,0.149951,0.143112,0.770833,0.770833,0.685714,1.000000,0.975694,0.978179,0.813559,0.609449,0.238944,0.472122,0.867283,0.680981,0.937500,0.938776,0.433012,0.433012,0.701020,0.165004,0.145871,0.729167,0.729167,0.648649,1.000000,0.963542,0.969132,0.786885,0.545250,0.227370,0.465895,0.855858,0.703000,0.916667,0.916667
186,0.378573,0.404620,0.404620,0.639354,0.169886,0.131016,0.791667,0.791667,0.705882,1.000000,0.975694,0.978179,0.827586,0.641689,0.214764,0.439463,0.851890,0.646411,0.937500,0.938776,0.410043,0.410043,0.633733,0.186354,0.134397,0.791667,0.791667,0.705882,1.000000,0.963542,0.969132,0.827586,0.641689,0.203109,0.434568,0.839761,0.670999,0.916667,0.916667
187,0.367312,0.343836,0.343836,0.350786,0.336887,0.098464,0.875000,0.875000,0.909091,0.833333,0.972222,0.975696,0.869565,0.752618,0.160181,0.278779,0.735792,0.433682,0.916667,0.920000,0.354808,0.354808,0.347126,0.362491,0.103998,0.875000,0.875000,0.909091,0.833333,0.961806,0.968031,0.869565,0.752618,0.151640,0.276418,0.720619,0.467304,0.916667,0.916667
188,0.354965,0.361807,0.361807,0.498447,0.225167,0.109388,0.833333,0.833333,0.766667,0.958333,0.975694,0.978179,0.851852,0.688530,0.173469,0.365824,0.811432,0.559000,0.937500,0.938776,0.369762,0.369762,0.493642,0.245883,0.113696,0.833333,0.833333,0.785714,0.916667,0.963542,0.969132,0.846154,0.676123,0.189937,0.362399,0.797370,0.588585,0.916667,0.916667
189,0.359218,0.402974,0.402974,0.645437,0.160511,0.131240,0.791667,0.791667,0.705882,1.000000,0.975694,0.978179,0.827586,0.641689,0.213375,0.440368,0.859703,0.654080,0.937500,0.938776,0.408229,0.408229,0.639004,0.177454,0.134591,0.791667,0.791667,0.705882,1.000000,0.963542,0.969132,0.827586,0.641689,0.201805,0.435232,0.847169,0.678791,0.916667,0.916667
190,0.412555,0.585624,0.585624,1.099533,0.071715,0.214261,0.625000,0.625000,0.571429,1.000000,0.979167,0.980403,0.727273,0.377964,0.307285,0.618025,0.932809,0.821695,0.937500,0.938776,0.583245,0.583245,1.085403,0.081088,0.213899,0.604167,0.604167,0.558140,1.000000,0.965278,0.970313,0.716418,0.340997,0.295863,0.605571,0.924799,0.833721,0.916667,0.916667
191,0.410070,0.428409,0.428409,0.719160,0.137658,0.143987,0.750000,0.750000,0.666667,1.000000,0.975694,0.978179,0.800000,0.577350,0.211925,0.474149,0.877637,0.692738,0.937500,0.938776,0.431670,0.431670,0.710321,0.153018,0.146506,0.729167,0.729167,0.648649,1.000000,0.963542,0.969132,0.786885,0.545250,0.233992,0.467248,0.865835,0.713558,0.916667,0.916667
192,0.384948,0.355164,0.355164,0.483293,0.227035,0.106757,0.854167,0.854167,0.793103,0.958333,0.975694,0.978179,0.867925,0.724224,0.155534,0.356476,0.810628,0.549260,0.937500,0.938776,0.362816,0.362816,0.477118,0.248514,0.110839,0.875000,0.875000,0.846154,0.916667,0.963542,0.969132,0.880000,0.752618,0.171660,0.352426,0.796035,0.580935,0.916667,0.916667
193,0.426562,0.337569,0.337569,0.376400,0.298739,0.097109,0.895833,0.895833,0.913043,0.875000,0.972222,0.975696,0.893617,0.792355,0.145488,0.293690,0.761858,0.461219,0.916667,0.920000,0.347520,0.347520,0.370948,0.324092,0.102087,0.895833,0.895833,0.913043,0.875000,0.963542,0.968978,0.893617,0.792355,0.161626,0.290302,0.746054,0.496468,0.916667,0.916667
194,0.406338,0.369763,0.369763,0.202999,0.536527,0.111626,0.875000,0.875000,1.000000,0.750000,0.970486,0.974168,0.857143,0.774597,0.164521,0.175453,0.622768,0.276089,0.916667,0.920000,0.385160,0.385160,0.198981,0.571339,0.119268,0.833333,0.833333,1.000000,0.666667,0.965278,0.969986,0.800000,0.707107,0.173622,0.172727,0.606225,0.310712,0.916667,0.916667
195,0.364734,0.358541,0.358541,0.219703,0.497379,0.106491,0.875000,0.875000,1.000000,0.750000,0.970486,0.974168,0.857143,0.774597,0.160424,0.187774,0.644117,0.296497,0.916667,0.920000,0.373261,0.373261,0.215406,0.531116,0.113785,0.854167,0.854167,1.000000,0.708333,0.965278,0.969986,0.829268,0.740532,0.154928,0.184929,0.627354,0.332216,0.916667,0.916667
196,0.372782,0.414308,0.414308,0.687119,0.141497,0.137719,0.791667,0.791667,0.705882,1.000000,0.975694,0.978179,0.827586,0.641689,0.195176,0.458106,0.874898,0.679334,0.937500,0.938776,0.417748,0.417748,0.678231,0.157265,0.140264,0.750000,0.750000,0.666667,1.000000,0.965278,0.970313,0.800000,0.577350,0.217169,0.451531,0.862812,0.702788,0.916667,0.916667
197,0.356578,0.331417,0.331417,0.344543,0.318291,0.094764,0.875000,0.875000,0.909091,0.833333,0.972222,0.975696,0.869565,0.752618,0.174342,0.272875,0.750216,0.433050,0.916667,0.920000,0.342101,0.342101,0.339104,0.345098,0.099983,0.875000,0.875000,0.909091,0.833333,0.963542,0.968978,0.869565,0.752618,0.158926,0.269620,0.733842,0.470405,0.916667,0.916667
198,0.367267,0.349640,0.349640,0.224607,0.474673,0.103078,0.875000,0.875000,1.000000,0.750000,0.970486,0.974168,0.857143,0.774597,0.183040,0.190920,0.658280,0.303596,0.916667,0.920000,0.364370,0.364370,0.220239,0.508501,0.110287,0.854167,0.854167,1.000000,0.708333,0.965278,0.969986,0.829268,0.740532,0.148482,0.188133,0.641042,0.340418,0.916667,0.916667
199,0.373205,0.328089,0.328089,0.325914,0.330264,0.093691,0.875000,0.875000,0.909091,0.833333,0.972222,0.975696,0.869565,0.752618,0.196382,0.260338,0.743499,0.415567,0.916667,0.920000,0.339326,0.339326,0.320015,0.358637,0.099106,0.875000,0.875000,0.909091,0.833333,0.963542,0.968978,0.869565,0.752618,0.138514,0.256862,0.726427,0.453967,0.916667,0.916667
