epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
133,0.260739,0.412812,0.412812,0.796333,0.012618,0.132493,0.808511,0.812500,0.718750,1.000000,0.992754,0.992655,0.836364,0.670238,0.226266,0.442239,0.987974,0.851311,0.957447,0.958333,0.449624,0.449624,0.853890,0.027781,0.143236,0.808511,0.812500,0.718750,1.000000,0.981884,0.982972,0.836364,0.670238,0.219978,0.454815,0.974929,0.966957,0.936170,0.933333
134,0.261664,0.560865,0.560865,0.012834,1.132722,0.180204,0.765957,0.760870,1.000000,0.521739,0.987319,0.987622,0.685714,0.598134,0.219249,0.012592,0.538831,0.061394,0.957447,0.956522,0.650817,0.650817,0.013660,1.315676,0.196802,0.765957,0.760870,1.000000,0.521739,0.974638,0.975234,0.685714,0.598134,0.235411,0.013376,0.504985,0.045248,0.914894,0.913043
135,0.258363,0.175015,0.175015,0.106943,0.246045,0.051306,0.936170,0.935688,0.954545,0.913043,0.989130,0.989046,0.933333,0.872960,0.082739,0.089312,0.831077,0.488542,0.957447,0.956522,0.230073,0.230073,0.117528,0.347511,0.070701,0.914894,0.913949,0.952381,0.869565,0.976449,0.977038,0.909091,0.832435,0.112331,0.096761,0.795651,0.488542,0.936170,0.933333
136,0.173072,0.176831,0.176831,0.266866,0.082883,0.048717,0.936170,0.936594,0.916667,0.956522,0.990942,0.991117,0.936170,0.873188,0.076833,0.189465,0.932261,0.796748,0.957447,0.956522,0.219256,0.219256,0.293657,0.141621,0.066565,0.893617,0.894022,0.875000,0.913043,0.980072,0.981500,0.893617,0.788043,0.090924,0.203326,0.900464,0.796748,0.936170,0.933333
137,0.171817,0.165924,0.165924,0.113944,0.220164,0.047693,0.957447,0.957428,0.956522,0.956522,0.990942,0.991117,0.956522,0.914855,0.093375,0.093757,0.845949,0.522549,0.957447,0.956522,0.220006,0.220006,0.126250,0.317839,0.067191,0.936170,0.935688,0.954545,0.913043,0.976449,0.977038,0.933333,0.872960,0.105253,0.102151,0.810767,0.522549,0.936170,0.933333
138,0.232432,0.213062,0.213062,0.063864,0.368747,0.068690,0.872340,0.869565,1.000000,0.739130,0.990942,0.991117,0.850000,0.768963,0.100304,0.056749,0.771749,0.338369,0.957447,0.956522,0.276159,0.276159,0.070938,0.490303,0.087781,0.851064,0.847826,1.000000,0.695652,0.976449,0.977038,0.820513,0.733873,0.115342,0.062177,0.737538,0.338369,0.936170,0.933333
139,0.212678,0.204484,0.204484,0.350621,0.051993,0.058208,0.936170,0.937500,0.884615,1.000000,0.994565,0.994631,0.938776,0.879795,0.112464,0.234375,0.955306,0.559229,0.957447,0.958333,0.245169,0.245169,0.387274,0.096885,0.074972,0.872340,0.873188,0.840000,0.913043,0.980072,0.981500,0.875000,0.747733,0.131254,0.250175,0.927038,0.871527,0.936170,0.933333
140,0.232016,0.299700,0.299700,0.036253,0.574602,0.103388,0.851064,0.847826,1.000000,0.695652,0.990942,0.991117,0.820513,0.733873,0.140843,0.033941,0.690899,0.200697,0.957447,0.956522,0.372164,0.372164,0.040155,0.718608,0.121212,0.829787,0.826087,1.000000,0.652174,0.976449,0.977038,0.789474,0.699379,0.148659,0.037245,0.657355,0.191829,0.936170,0.933333
141,0.172032,0.153540,0.153540,0.145941,0.161469,0.042485,0.936170,0.936594,0.916667,0.956522,0.992754,0.993093,0.936170,0.873188,0.076454,0.114483,0.880900,0.622541,0.957447,0.956522,0.204520,0.204520,0.163207,0.247630,0.062150,0.936170,0.935688,0.954545,0.913043,0.978261,0.979326,0.933333,0.872960,0.087311,0.125283,0.845823,0.622541,0.936170,0.933333
142,0.200171,0.234146,0.234146,0.422999,0.037082,0.068532,0.914894,0.916667,0.851852,1.000000,0.994565,0.994631,0.920000,0.842542,0.137283,0.270882,0.967089,0.645966,0.957447,0.958333,0.274823,0.274823,0.467964,0.073286,0.084293,0.872340,0.874094,0.814815,0.956522,0.980072,0.981500,0.880000,0.756456,0.140063,0.287526,0.942077,0.908989,0.936170,0.933333
143,0.164634,0.172275,0.172275,0.267935,0.072456,0.047883,0.936170,0.936594,0.916667,0.956522,0.994565,0.994631,0.936170,0.873188,0.076886,0.186966,0.940260,0.460301,0.957447,0.958333,0.216687,0.216687,0.300300,0.129439,0.066526,0.893617,0.894022,0.875000,0.913043,0.980072,0.981500,0.893617,0.788043,0.105059,0.202569,0.908666,0.820093,0.936170,0.933333
144,0.250579,0.225151,0.225151,0.055135,0.402558,0.074061,0.872340,0.869565,1.000000,0.739130,0.990942,0.991117,0.850000,0.768963,0.108702,0.049571,0.757987,0.306806,0.957447,0.956522,0.290747,0.290747,0.061922,0.529522,0.092980,0.851064,0.847826,1.000000,0.695652,0.976449,0.977038,0.820513,0.733873,0.123679,0.054861,0.724108,0.306806,0.936170,0.933333
145,0.180961,0.159585,0.159585,0.112273,0.208953,0.045782,0.957447,0.957428,0.956522,0.956522,0.992754,0.993093,0.956522,0.914855,0.088142,0.091535,0.853460,0.536759,0.957447,0.956522,0.214217,0.214217,0.125887,0.306387,0.065526,0.936170,0.935688,0.954545,0.913043,0.978261,0.979326,0.933333,0.872960,0.100387,0.100665,0.818288,0.536759,0.936170,0.933333
146,0.163098,0.270471,0.270471,0.039050,0.511955,0.092354,0.872340,0.869565,1.000000,0.739130,0.990942,0.991117,0.850000,0.768963,0.128175,0.036125,0.715878,0.228022,0.957447,0.956522,0.341332,0.341332,0.043701,0.651904,0.110338,0.851064,0.847826,1.000000,0.695652,0.976449,0.977038,0.820513,0.733873,0.146837,0.039980,0.682859,0.228022,0.936170,0.933333
147,0.377774,0.156359,0.156359,0.194964,0.116076,0.042880,0.936170,0.936594,0.916667,0.956522,0.992754,0.993093,0.936170,0.873188,0.071021,0.144661,0.910057,0.718905,0.957447,0.956522,0.202954,0.202954,0.216812,0.188493,0.061894,0.893617,0.894022,0.875000,0.913043,0.978261,0.979326,0.893617,0.788043,0.100153,0.157188,0.875972,0.718905,0.936170,0.933333
148,0.245815,0.187560,0.187560,0.086380,0.293139,0.057457,0.914894,0.913043,1.000000,0.826087,0.989130,0.989046,0.904762,0.841472,0.103134,0.073919,0.807543,0.426325,0.957447,0.956522,0.246112,0.246112,0.095431,0.403345,0.076937,0.893617,0.892210,0.950000,0.826087,0.976449,0.977038,0.883721,0.793088,0.095057,0.080516,0.771899,0.426325,0.936170,0.933333
149,0.214744,0.164392,0.164392,0.225997,0.100108,0.045129,0.936170,0.936594,0.916667,0.956522,0.990942,0.991117,0.936170,0.873188,0.103336,0.163824,0.920531,0.757185,0.957447,0.956522,0.208838,0.208838,0.250006,0.165879,0.063553,0.893617,0.894022,0.875000,0.913043,0.978261,0.979326,0.893617,0.788043,0.089248,0.176979,0.887220,0.757185,0.936170,0.933333
150,0.169823,0.185114,0.185114,0.082837,0.291838,0.056776,0.914894,0.913043,1.000000,0.826087,0.989130,0.989046,0.904762,0.841472,0.101503,0.070954,0.809030,0.423052,0.957447,0.956522,0.244568,0.244568,0.092161,0.403601,0.076425,0.893617,0.892210,0.950000,0.826087,0.976449,0.977038,0.883721,0.793088,0.095297,0.077759,0.773266,0.423052,0.936170,0.933333
151,0.173174,0.153332,0.153332,0.145120,0.161900,0.042710,0.936170,0.936594,0.916667,0.956522,0.990942,0.991117,0.936170,0.873188,0.074942,0.113169,0.881191,0.624158,0.957447,0.956522,0.204065,0.204065,0.161431,0.248552,0.062204,0.936170,0.935688,0.954545,0.913043,0.978261,0.979326,0.933333,0.872960,0.095213,0.123697,0.845377,0.624158,0.936170,0.933333
152,0.173130,0.187976,0.187976,0.074061,0.306844,0.058486,0.893617,0.891304,1.000000,0.782609,0.989130,0.989046,0.878049,0.804783,0.102808,0.063927,0.802785,0.402327,0.957447,0.956522,0.249343,0.249343,0.082608,0.423328,0.078226,0.872340,0.869565,1.000000,0.739130,0.976449,0.977038,0.850000,0.768963,0.105300,0.070414,0.766728,0.402327,0.936170,0.933333
153,0.158324,0.150514,0.150514,0.188998,0.110357,0.041485,0.936170,0.936594,0.916667,0.956522,0.990942,0.991117,0.936170,0.873188,0.076469,0.138984,0.914636,0.732473,0.957447,0.956522,0.197827,0.197827,0.211481,0.183579,0.060827,0.893617,0.894022,0.875000,0.913043,0.980072,0.981500,0.893617,0.788043,0.084574,0.152276,0.879691,0.732473,0.936170,0.933333
154,0.191484,0.261468,0.261468,0.038887,0.493727,0.088871,0.872340,0.869565,1.000000,0.739130,0.989130,0.989046,0.850000,0.768963,0.123928,0.035815,0.724606,0.238657,0.957447,0.956522,0.333789,0.333789,0.043460,0.636741,0.107759,0.851064,0.847826,1.000000,0.695652,0.976449,0.977038,0.820513,0.733873,0.143873,0.039664,0.689732,0.235461,0.936170,0.933333
155,0.193323,0.150539,0.150539,0.196978,0.102081,0.041627,0.936170,0.936594,0.916667,0.956522,0.990942,0.991117,0.936170,0.873188,0.076752,0.142966,0.920442,0.752045,0.957447,0.956522,0.197254,0.197254,0.220650,0.172841,0.060879,0.893617,0.894022,0.875000,0.913043,0.980072,0.981500,0.893617,0.788043,0.104799,0.156732,0.885762,0.752045,0.936170,0.933333
156,0.153622,0.149167,0.149167,0.114745,0.185085,0.042493,0.957447,0.957428,0.956522,0.956522,0.990942,0.991117,0.956522,0.914855,0.078690,0.091435,0.869091,0.577412,0.957447,0.956522,0.203858,0.203858,0.128793,0.282187,0.062538,0.936170,0.935688,0.954545,0.913043,0.978261,0.979326,0.933333,0.872960,0.092897,0.101197,0.832065,0.577412,0.936170,0.933333
157,0.182102,0.171607,0.171607,0.075506,0.271886,0.052310,0.936170,0.934783,1.000000,0.869565,0.990942,0.991117,0.930233,0.879174,0.092016,0.064020,0.822482,0.440665,0.957447,0.956522,0.233317,0.233317,0.084789,0.388304,0.072525,0.893617,0.892210,0.950000,0.826087,0.978261,0.979326,0.883721,0.793088,0.091902,0.071095,0.785364,0.440665,0.936170,0.933333
158,0.197709,0.149979,0.149979,0.103918,0.198042,0.043233,0.957447,0.957428,0.956522,0.956522,0.990942,0.991117,0.956522,0.914855,0.079704,0.083687,0.862211,0.555339,0.957447,0.956522,0.206611,0.206611,0.116917,0.300205,0.063498,0.936170,0.935688,0.954545,0.913043,0.978261,0.979326,0.933333,0.872960,0.094830,0.093004,0.824593,0.555339,0.936170,0.933333
159,0.170429,0.146246,0.146246,0.111817,0.182171,0.041679,0.957447,0.957428,0.956522,0.956522,0.990942,0.991117,0.956522,0.914855,0.076473,0.088968,0.871343,0.582991,0.957447,0.956522,0.201894,0.201894,0.126432,0.280637,0.061995,0.936170,0.935688,0.954545,0.913043,0.978261,0.979326,0.933333,0.872960,0.091144,0.099078,0.833996,0.582991,0.936170,0.933333
160,0.178350,0.801913,0.801913,0.004063,1.634452,0.222264,0.744681,0.739130,1.000000,0.478261,0.989130,0.989692,0.647059,0.564660,0.262430,0.004036,0.459519,0.021109,0.957447,0.956522,0.913373,0.913373,0.004418,1.861848,0.239793,0.723404,0.717391,1.000000,0.434783,0.978261,0.978845,0.606061,0.531057,0.279139,0.004386,0.425009,0.003438,0.914894,0.920000
161,0.240894,0.149738,0.149738,0.106283,0.195082,0.043028,0.957447,0.957428,0.956522,0.956522,0.990942,0.991117,0.956522,0.914855,0.079851,0.085519,0.863626,0.559478,0.957447,0.956522,0.207001,0.207001,0.120677,0.297078,0.063597,0.936170,0.935688,0.954545,0.913043,0.978261,0.979326,0.933333,0.872960,0.094649,0.095432,0.825971,0.559478,0.936170,0.933333
162,0.191429,0.189192,0.189192,0.324972,0.047508,0.053918,0.936170,0.937500,0.884615,1.000000,0.994565,0.994631,0.938776,0.879795,0.100727,0.213110,0.959370,0.562958,0.957447,0.958333,0.232298,0.232298,0.365719,0.093076,0.071655,0.893617,0.894022,0.875000,0.913043,0.980072,0.981500,0.893617,0.788043,0.102406,0.230541,0.930477,0.885428,0.936170,0.933333
163,0.209617,0.223308,0.223308,0.045298,0.409058,0.073986,0.872340,0.869565,1.000000,0.739130,0.992754,0.993093,0.850000,0.768963,0.101005,0.040901,0.759661,0.291073,0.957447,0.956522,0.294142,0.294142,0.051988,0.546824,0.093759,0.851064,0.847826,1.000000,0.695652,0.978261,0.979326,0.820513,0.733873,0.126261,0.046308,0.724092,0.291073,0.936170,0.933333
164,0.164754,0.169994,0.169994,0.072684,0.271535,0.051824,0.936170,0.934783,1.000000,0.869565,0.992754,0.993093,0.930233,0.879174,0.091459,0.061941,0.822931,0.434743,0.957447,0.956522,0.233298,0.233298,0.083470,0.389641,0.072404,0.893617,0.892210,0.950000,0.826087,0.978261,0.979326,0.883721,0.793088,0.092086,0.069863,0.785924,0.434743,0.936170,0.933333
165,0.208644,0.197572,0.197572,0.346525,0.042143,0.056769,0.936170,0.937500,0.884615,1.000000,0.994565,0.994631,0.938776,0.879795,0.100960,0.224211,0.963535,0.594002,0.957447,0.958333,0.240784,0.240784,0.390464,0.084597,0.074139,0.893617,0.894928,0.846154,0.956522,0.981884,0.982972,0.897959,0.794183,0.101771,0.241647,0.935796,0.898624,0.936170,0.933333
166,0.289448,0.144921,0.144921,0.179177,0.109175,0.040026,0.936170,0.936594,0.916667,0.956522,0.992754,0.993093,0.936170,0.873188,0.073115,0.132162,0.915901,0.734314,0.957447,0.956522,0.194683,0.194683,0.204439,0.184503,0.060209,0.893617,0.894022,0.875000,0.913043,0.980072,0.981500,0.893617,0.788043,0.090994,0.146332,0.880569,0.734314,0.936170,0.933333
167,0.181215,0.191812,0.191812,0.329749,0.047877,0.054683,0.936170,0.937500,0.884615,1.000000,0.994565,0.994631,0.938776,0.879795,0.102905,0.216893,0.959006,0.563382,0.957447,0.958333,0.234933,0.234933,0.370939,0.093014,0.072231,0.893617,0.894022,0.875000,0.913043,0.980072,0.981500,0.893617,0.788043,0.103665,0.233964,0.930380,0.884853,0.936170,0.933333
168,0.168449,0.187610,0.187610,0.321157,0.048256,0.053426,0.936170,0.937500,0.884615,1.000000,0.994565,0.994631,0.938776,0.879795,0.099944,0.211441,0.958802,0.558387,0.957447,0.958333,0.231223,0.231223,0.362488,0.094252,0.071248,0.893617,0.894022,0.875000,0.913043,0.980072,0.981500,0.893617,0.788043,0.117532,0.228811,0.929814,0.884601,0.936170,0.933333
169,0.239238,0.350292,0.350292,0.022170,0.692681,0.120798,0.787234,0.782609,1.000000,0.565217,0.990942,0.991117,0.722222,0.631646,0.155668,0.021187,0.659788,0.146322,0.957447,0.956522,0.433405,0.433405,0.025330,0.859223,0.138976,0.808511,0.804348,1.000000,0.608696,0.980072,0.980649,0.756757,0.665348,0.171330,0.024010,0.624836,0.128687,0.936170,0.933333
170,0.185356,0.212356,0.212356,0.380124,0.037294,0.061488,0.936170,0.937500,0.884615,1.000000,0.994565,0.994631,0.938776,0.879795,0.123574,0.242441,0.967263,0.628821,0.957447,0.958333,0.255264,0.255264,0.427253,0.075796,0.078189,0.893617,0.894928,0.846154,0.956522,0.983696,0.984295,0.897959,0.794183,0.106829,0.260064,0.941074,0.911913,0.936170,0.933333
171,0.181785,0.147998,0.147998,0.200979,0.092714,0.040970,0.936170,0.936594,0.916667,0.956522,0.994565,0.994631,0.936170,0.873188,0.084357,0.144846,0.926981,0.372569,0.957447,0.958333,0.197069,0.197069,0.230265,0.162430,0.061191,0.893617,0.894022,0.875000,0.913043,0.981884,0.982823,0.893617,0.788043,0.083873,0.160283,0.892227,0.775030,0.936170,0.933333
172,0.166303,0.146174,0.146174,0.198727,0.091336,0.040529,0.936170,0.936594,0.916667,0.956522,0.994565,0.994631,0.936170,0.873188,0.083325,0.142985,0.928125,0.373282,0.957447,0.958333,0.195320,0.195320,0.228176,0.161036,0.060787,0.893617,0.894022,0.875000,0.913043,0.981884,0.982823,0.893617,0.788043,0.083232,0.158502,0.893323,0.779573,0.936170,0.933333
173,0.146571,0.144827,0.144827,0.103725,0.187717,0.041298,0.957447,0.957428,0.956522,0.956522,0.992754,0.993093,0.956522,0.914855,0.084299,0.083713,0.868394,0.573603,0.957447,0.956522,0.202820,0.202820,0.120583,0.288633,0.062229,0.936170,0.935688,0.954545,0.913043,0.980072,0.980649,0.933333,0.872960,0.091435,0.094677,0.831250,0.573603,0.936170,0.933333
174,0.190057,0.156305,0.156305,0.080510,0.235396,0.046236,0.936170,0.935688,0.954545,0.913043,0.992754,0.993093,0.933333,0.872960,0.082756,0.067515,0.842245,0.489341,0.957447,0.956522,0.217904,0.217904,0.094537,0.346635,0.067032,0.914894,0.913949,0.952381,0.869565,0.978261,0.979326,0.909091,0.832435,0.081311,0.077142,0.805774,0.489341,0.936170,0.933333
175,0.171565,0.186652,0.186652,0.055110,0.323914,0.059053,0.893617,0.891304,1.000000,0.782609,0.992754,0.993093,0.878049,0.804783,0.089419,0.048559,0.798331,0.370869,0.957447,0.956522,0.253773,0.253773,0.065140,0.450608,0.079310,0.872340,0.869565,1.000000,0.739130,0.978261,0.979326,0.850000,0.768963,0.105730,0.056058,0.762881,0.370869,0.936170,0.933333
176,0.156810,0.139784,0.139784,0.187575,0.089915,0.038923,0.936170,0.936594,0.916667,0.956522,0.996377,0.996522,0.936170,0.873188,0.079855,0.135341,0.929676,0.781659,0.978723,0.977778,0.189430,0.189430,0.217699,0.159931,0.059323,0.893617,0.894022,0.875000,0.913043,0.981884,0.982972,0.893617,0.788043,0.080597,0.151024,0.895222,0.781659,0.936170,0.933333
177,0.134527,0.131485,0.131485,0.136445,0.126309,0.036585,0.936170,0.936594,0.916667,0.956522,0.996377,0.996522,0.936170,0.873188,0.075103,0.103965,0.906376,0.694850,0.978723,0.977778,0.185486,0.185486,0.160369,0.211694,0.057665,0.936170,0.935688,0.954545,0.913043,0.981884,0.982972,0.933333,0.872960,0.082435,0.117847,0.870302,0.694850,0.936170,0.933333
178,0.170749,0.164561,0.164561,0.272710,0.051710,0.046888,0.957447,0.958333,0.920000,1.000000,0.996377,0.996522,0.958333,0.918332,0.104222,0.182364,0.956683,0.877733,0.978723,0.977778,0.210837,0.210837,0.314368,0.102805,0.065889,0.893617,0.894022,0.875000,0.913043,0.981884,0.982972,0.893617,0.788043,0.094490,0.200083,0.926169,0.877733,0.936170,0.933333
179,0.187442,0.241145,0.241145,0.032951,0.458392,0.081250,0.872340,0.869565,1.000000,0.739130,0.992754,0.993093,0.850000,0.768963,0.116791,0.030398,0.743096,0.250221,0.957447,0.956522,0.317228,0.317228,0.039168,0.607378,0.100879,0.851064,0.847826,1.000000,0.695652,0.978261,0.979326,0.820513,0.733873,0.135973,0.035496,0.708294,0.250221,0.936170,0.933333
180,0.175146,0.146814,0.146814,0.219645,0.070816,0.041383,0.936170,0.936594,0.916667,0.956522,0.996377,0.996522,0.936170,0.873188,0.083124,0.152615,0.943039,0.829552,0.978723,0.977778,0.194515,0.194515,0.253031,0.133455,0.061165,0.893617,0.894022,0.875000,0.913043,0.981884,0.982972,0.893617,0.788043,0.085200,0.168707,0.909552,0.829552,0.936170,0.933333
181,0.169220,0.134738,0.134738,0.171728,0.096140,0.037626,0.936170,0.936594,0.916667,0.956522,0.996377,0.996522,0.936170,0.873188,0.067892,0.125142,0.925847,0.765213,0.978723,0.977778,0.185600,0.185600,0.199613,0.170977,0.058232,0.893617,0.894022,0.875000,0.913043,0.981884,0.982972,0.893617,0.788043,0.086284,0.139910,0.890435,0.765213,0.936170,0.933333
182,0.150520,0.136359,0.136359,0.184315,0.086318,0.038220,0.936170,0.936594,0.916667,0.956522,0.996377,0.996522,0.936170,0.873188,0.077451,0.132189,0.932514,0.788964,0.978723,0.977778,0.186545,0.186545,0.214559,0.157313,0.058768,0.893617,0.894022,0.875000,0.913043,0.981884,0.982972,0.893617,0.788043,0.079325,0.147701,0.897570,0.788964,0.936170,0.933333
183,0.165442,0.161272,0.161272,0.062581,0.264254,0.049039,0.936170,0.934783,1.000000,0.869565,0.992754,0.993093,0.930233,0.879174,0.086305,0.053718,0.829413,0.438141,0.957447,0.956522,0.228035,0.228035,0.074702,0.388034,0.070227,0.914894,0.913949,0.952381,0.869565,0.980072,0.981500,0.909091,0.832435,0.090829,0.062355,0.792175,0.438141,0.936170,0.933333
184,0.218896,0.525047,0.525047,0.007714,1.064872,0.167180,0.787234,0.782609,1.000000,0.565217,0.992754,0.993093,0.722222,0.631646,0.202995,0.007586,0.577268,0.059191,0.957447,0.956522,0.624646,0.624646,0.009093,1.266961,0.183257,0.765957,0.760870,1.000000,0.521739,0.978261,0.979326,0.685714,0.598134,0.218909,0.008901,0.543376,0.054073,0.936170,0.933333
185,0.233930,0.171993,0.171993,0.291847,0.046929,0.049286,0.957447,0.958333,0.920000,1.000000,0.996377,0.996522,0.958333,0.918332,0.112378,0.191283,0.960319,0.889163,0.978723,0.977778,0.218133,0.218133,0.335251,0.095923,0.068038,0.893617,0.894022,0.875000,0.913043,0.981884,0.982972,0.893617,0.788043,0.095329,0.208931,0.930219,0.889163,0.936170,0.933333
186,0.160621,0.147410,0.147410,0.079828,0.217931,0.043208,0.957447,0.957428,0.956522,0.956522,0.992754,0.993093,0.956522,0.914855,0.076106,0.066241,0.853439,0.512744,0.957447,0.956522,0.210362,0.210362,0.094578,0.331180,0.064525,0.936170,0.935688,0.954545,0.913043,0.980072,0.981500,0.933333,0.872960,0.077169,0.076160,0.815766,0.512744,0.936170,0.933333
187,0.140970,0.138179,0.138179,0.092965,0.185359,0.039632,0.957447,0.957428,0.956522,0.956522,0.992754,0.993093,0.956522,0.914855,0.070544,0.075106,0.871858,0.571495,0.957447,0.956522,0.198773,0.198773,0.109891,0.291519,0.061032,0.936170,0.935688,0.954545,0.913043,0.980072,0.981500,0.933333,0.872960,0.066753,0.085988,0.834063,0.571495,0.936170,0.933333
188,0.166559,0.132793,0.132793,0.103219,0.163653,0.037647,0.957447,0.957428,0.956522,0.956522,0.994565,0.994631,0.956522,0.914855,0.063399,0.081825,0.884580,0.203931,0.957447,0.958333,0.192104,0.192104,0.122172,0.265077,0.059217,0.936170,0.935688,0.954545,0.913043,0.981884,0.982972,0.933333,0.872960,0.082053,0.093572,0.846553,0.614294,0.936170,0.933333
189,0.161438,0.371585,0.371585,0.719030,0.009033,0.115427,0.851064,0.854167,0.766667,1.000000,0.996377,0.996522,0.867925,0.736923,0.197648,0.384996,0.991355,0.980194,0.978723,0.977778,0.414190,0.414190,0.789218,0.022856,0.126216,0.829787,0.833333,0.741935,1.000000,0.983696,0.985042,0.851852,0.703295,0.200677,0.398486,0.979263,0.977950,0.936170,0.933333
190,0.277744,0.175699,0.175699,0.301663,0.044258,0.050385,0.957447,0.958333,0.920000,1.000000,0.996377,0.996522,0.958333,0.918332,0.114127,0.195902,0.962347,0.898138,0.978723,0.977778,0.221360,0.221360,0.345252,0.092081,0.068826,0.893617,0.894022,0.875000,0.913043,0.983696,0.984295,0.893617,0.788043,0.092407,0.213386,0.932395,0.898138,0.936170,0.933333
191,0.147374,0.136256,0.136256,0.183463,0.086997,0.038279,0.936170,0.936594,0.916667,0.956522,0.996377,0.996522,0.936170,0.873188,0.076824,0.131144,0.932201,0.792825,0.978723,0.977778,0.187913,0.187913,0.214269,0.160411,0.059285,0.893617,0.894022,0.875000,0.913043,0.983696,0.984295,0.893617,0.788043,0.079975,0.146878,0.896155,0.792825,0.936170,0.933333
192,0.148494,0.132272,0.132272,0.105205,0.160515,0.037387,0.957447,0.957428,0.956522,0.956522,0.994565,0.994983,0.956522,0.914855,0.062821,0.083253,0.886287,0.626320,0.978723,0.977778,0.192254,0.192254,0.125210,0.262213,0.059289,0.936170,0.935688,0.954545,0.913043,0.983696,0.984295,0.933333,0.872960,0.082448,0.095563,0.847490,0.626320,0.936170,0.933333
193,0.152308,0.180751,0.180751,0.317081,0.038494,0.052134,0.936170,0.937500,0.884615,1.000000,0.996377,0.996522,0.938776,0.879795,0.087325,0.202787,0.966844,0.913729,0.978723,0.977778,0.226869,0.226869,0.364601,0.083149,0.070401,0.914894,0.915761,0.880000,0.956522,0.983696,0.984295,0.916667,0.833032,0.102965,0.220831,0.937919,0.911462,0.936170,0.933333
194,0.156913,0.127414,0.127414,0.142877,0.111278,0.035762,0.936170,0.936594,0.916667,0.956522,0.996377,0.996522,0.936170,0.873188,0.062001,0.106404,0.916827,0.735035,0.978723,0.977778,0.182730,0.182730,0.169002,0.197055,0.057440,0.914894,0.914855,0.913043,0.913043,0.983696,0.984295,0.913043,0.829710,0.077672,0.120873,0.879065,0.735035,0.936170,0.933333
195,0.165333,0.239521,0.239521,0.029286,0.458896,0.080669,0.872340,0.869565,1.000000,0.739130,0.992754,0.993093,0.850000,0.768963,0.116584,0.027127,0.745524,0.247651,0.957447,0.956522,0.320798,0.320797,0.035706,0.618284,0.101566,0.851064,0.847826,1.000000,0.695652,0.978261,0.979326,0.820513,0.733873,0.136746,0.032428,0.708366,0.247651,0.936170,0.933333
196,0.265275,0.129472,0.129472,0.133396,0.125378,0.036282,0.936170,0.936594,0.916667,0.956522,0.996377,0.996522,0.936170,0.873188,0.085607,0.101092,0.907661,0.706192,0.978723,0.977778,0.185756,0.185756,0.157863,0.214862,0.057939,0.914894,0.914855,0.913043,0.913043,0.983696,0.984295,0.913043,0.829710,0.070571,0.114914,0.869748,0.706192,0.936170,0.933333
197,0.174596,0.225762,0.225762,0.035087,0.424728,0.075287,0.872340,0.869565,1.000000,0.739130,0.992754,0.993093,0.850000,0.768963,0.109264,0.032161,0.757302,0.280844,0.957447,0.956522,0.303764,0.303764,0.042544,0.576341,0.096372,0.851064,0.847826,1.000000,0.695652,0.981884,0.982823,0.820513,0.733873,0.130253,0.038130,0.719460,0.280844,0.936170,0.933333
198,0.153722,0.233687,0.233687,0.032573,0.443546,0.078426,0.872340,0.869565,1.000000,0.739130,0.992754,0.993093,0.850000,0.768963,0.113350,0.030010,0.750201,0.264779,0.957447,0.956522,0.312742,0.312742,0.039432,0.597934,0.099365,0.851064,0.847826,1.000000,0.695652,0.981884,0.982823,0.820513,0.733873,0.134075,0.035592,0.712591,0.264779,0.936170,0.933333
199,0.235116,0.222582,0.222582,0.410491,0.026502,0.065429,0.914894,0.916667,0.851852,1.000000,0.996377,0.996522,0.920000,0.842542,0.116322,0.250533,0.976276,0.942896,0.978723,0.977778,0.266957,0.266957,0.465754,0.059517,0.081261,0.893617,0.895833,0.821429,1.000000,0.983696,0.984295,0.901961,0.806410,0.129507,0.267882,0.952457,0.942677,0.936170,0.933333
200,0.243861,0.156066,0.156066,0.073996,0.241704,0.046485,0.957447,0.956522,1.000000,0.913043,0.992754,0.993093,0.954545,0.918046,0.082234,0.062538,0.839955,0.488564,0.957447,0.956522,0.221282,0.221282,0.088397,0.359945,0.068126,0.914894,0.913949,0.952381,0.869565,0.981884,0.982823,0.909091,0.832435,0.084975,0.072320,0.801050,0.488564,0.936170,0.933333
201,0.184147,0.289641,0.289641,0.551466,0.016432,0.087498,0.872340,0.875000,0.793103,1.000000,0.996377,0.996522,0.884615,0.771251,0.154614,0.317419,0.984730,0.965523,0.978723,0.977778,0.333610,0.333610,0.616085,0.038854,0.100535,0.872340,0.875000,0.793103,1.000000,0.983696,0.984295,0.884615,0.771251,0.165478,0.333717,0.966760,0.965052,0.936170,0.933333
