epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
64,0.689707,0.688769,0.688769,0.662397,0.715141,0.247812,0.500000,0.500000,0.000000,0.000000,0.986111,0.989583,0.000000,0.000000,0.013244,0.484384,0.489127,0.486495,0.979167,0.978723,0.688651,0.688651,0.662148,0.715155,0.247754,0.500000,0.500000,0.000000,0.000000,0.987847,0.990591,0.000000,0.000000,0.013312,0.484256,0.489121,0.486169,0.979167,0.978723
65,0.688727,0.687070,0.687069,0.718694,0.655445,0.246965,0.500000,0.500000,0.500000,1.000000,0.935764,0.947984,0.666667,0.000000,0.015914,0.512606,0.519223,0.515358,0.875000,0.863636,0.686972,0.686972,0.718503,0.655441,0.246916,0.500000,0.500000,0.500000,1.000000,0.940972,0.952808,0.666667,0.000000,0.015869,0.512513,0.519225,0.514993,0.895833,0.893617
66,0.688267,0.686636,0.686636,0.709393,0.663878,0.246746,0.500000,0.500000,0.500000,1.000000,0.942708,0.954240,0.666667,0.000000,0.011457,0.508053,0.514862,0.510816,0.895833,0.888889,0.686516,0.686516,0.709127,0.663906,0.246687,0.500000,0.500000,0.500000,1.000000,0.946181,0.957554,0.666667,0.000000,0.011385,0.507921,0.514848,0.510609,0.916667,0.913043
67,0.689049,0.686323,0.686323,0.710346,0.662301,0.246590,0.500000,0.500000,0.500000,1.000000,0.946181,0.956679,0.666667,0.000000,0.012098,0.508521,0.515676,0.511469,0.895833,0.888889,0.686190,0.686191,0.710040,0.662341,0.246524,0.500000,0.500000,0.500000,1.000000,0.951389,0.962463,0.666667,0.000000,0.012013,0.508370,0.515656,0.511211,0.916667,0.913043
68,0.690127,0.686100,0.686100,0.705207,0.666992,0.246478,0.520833,0.520833,0.510638,1.000000,0.958333,0.966575,0.676056,0.145865,0.011184,0.505989,0.513262,0.509117,0.895833,0.888889,0.685962,0.685962,0.704887,0.667037,0.246409,0.520833,0.520833,0.510638,1.000000,0.954861,0.966074,0.676056,0.145865,0.011266,0.505830,0.513240,0.508826,0.916667,0.913043
69,0.688629,0.686027,0.686027,0.729476,0.642578,0.246448,0.500000,0.500000,0.500000,1.000000,0.935764,0.947984,0.666667,0.000000,0.021891,0.517831,0.525952,0.521300,0.875000,0.863636,0.685899,0.685899,0.729196,0.642602,0.246384,0.500000,0.500000,0.500000,1.000000,0.940972,0.953027,0.666667,0.000000,0.021817,0.517695,0.525940,0.520870,0.895833,0.888889
70,0.686970,0.686471,0.686471,0.669121,0.703821,0.246663,0.520833,0.520833,1.000000,0.041667,0.984375,0.988636,0.080000,0.145865,0.012069,0.487838,0.494701,0.490656,0.979167,0.978723,0.686303,0.686303,0.668716,0.703891,0.246579,0.520833,0.520833,1.000000,0.041667,0.984375,0.988636,0.080000,0.145865,0.011949,0.487630,0.494666,0.490174,0.979167,0.978723
71,0.687551,0.684788,0.684788,0.707941,0.661635,0.245823,0.520833,0.520833,0.510638,1.000000,0.963542,0.971189,0.676056,0.145865,0.011680,0.507336,0.516024,0.511228,0.916667,0.909091,0.684601,0.684601,0.707495,0.661707,0.245730,0.520833,0.520833,0.510638,1.000000,0.960069,0.969820,0.676056,0.145865,0.011552,0.507116,0.515987,0.511228,0.916667,0.909091
72,0.687688,0.684580,0.684580,0.709724,0.659435,0.245720,0.500000,0.500000,0.500000,1.000000,0.960069,0.968103,0.666667,0.000000,0.012687,0.508213,0.517161,0.511136,0.916667,0.916667,0.684389,0.684389,0.709268,0.659511,0.245624,0.500000,0.500000,0.500000,1.000000,0.958333,0.968912,0.666667,0.000000,0.012556,0.507988,0.517123,0.512160,0.916667,0.909091
73,0.690117,0.685352,0.685352,0.753010,0.617695,0.246125,0.500000,0.500000,0.500000,1.000000,0.930556,0.942876,0.666667,0.000000,0.034126,0.529039,0.539213,0.536347,0.854167,0.829268,0.685182,0.685182,0.752651,0.617714,0.246040,0.500000,0.500000,0.500000,1.000000,0.934028,0.947324,0.666667,0.000000,0.034037,0.528870,0.539203,0.533165,0.875000,0.863636
74,0.686760,0.684634,0.684634,0.676363,0.692905,0.245744,0.791667,0.791667,1.000000,0.583333,0.982639,0.987745,0.736842,0.641689,0.285763,0.491532,0.500135,0.494778,0.979167,0.978723,0.684430,0.684430,0.675859,0.693002,0.245642,0.791667,0.791667,1.000000,0.583333,0.982639,0.986900,0.736842,0.641689,0.285613,0.491275,0.500087,0.494190,0.958333,0.958333
75,0.684982,0.683269,0.683269,0.715060,0.651478,0.245067,0.500000,0.500000,0.500000,1.000000,0.961806,0.969205,0.666667,0.000000,0.016064,0.510828,0.521299,0.514260,0.916667,0.916667,0.683048,0.683048,0.714541,0.651556,0.244957,0.500000,0.500000,0.500000,1.000000,0.960069,0.969820,0.666667,0.000000,0.015916,0.510573,0.521259,0.515502,0.916667,0.909091
76,0.689348,0.683928,0.683928,0.672120,0.695736,0.245391,0.770833,0.770833,1.000000,0.541667,0.982639,0.987745,0.702703,0.609449,0.263793,0.489370,0.498724,0.493067,0.979167,0.978723,0.683716,0.683716,0.671615,0.695817,0.245285,0.750000,0.750000,1.000000,0.500000,0.984375,0.988636,0.666667,0.577350,0.242777,0.489111,0.498684,0.492415,0.979167,0.978723
77,0.689987,0.683898,0.683898,0.673018,0.694779,0.245376,0.770833,0.770833,1.000000,0.541667,0.982639,0.987745,0.702703,0.609449,0.263993,0.489828,0.499202,0.493363,0.979167,0.978723,0.683685,0.683685,0.672500,0.694870,0.245270,0.750000,0.750000,1.000000,0.500000,0.982639,0.986900,0.666667,0.577350,0.242998,0.489563,0.499157,0.492726,0.958333,0.958333
78,0.686719,0.687265,0.687265,0.799826,0.574704,0.247119,0.500000,0.500000,0.500000,1.000000,0.906250,0.926106,0.666667,0.000000,0.056740,0.550566,0.562913,0.559755,0.854167,0.829268,0.687110,0.687109,0.799564,0.574655,0.247043,0.500000,0.500000,0.500000,1.000000,0.909722,0.929436,0.666667,0.000000,0.056695,0.550448,0.562942,0.559174,0.854167,0.829268
79,0.695438,0.683672,0.683672,0.691363,0.675980,0.245263,0.750000,0.750000,0.676471,0.958333,0.973958,0.980285,0.793103,0.550019,0.244576,0.499101,0.508677,0.503295,0.937500,0.933333,0.683469,0.683469,0.690873,0.676064,0.245162,0.791667,0.791667,0.705882,1.000000,0.972222,0.979124,0.827586,0.641689,0.286196,0.498855,0.508634,0.502795,0.958333,0.956522
80,0.686694,0.684134,0.684134,0.746991,0.621277,0.245515,0.500000,0.500000,0.500000,1.000000,0.939236,0.950789,0.666667,0.000000,0.031742,0.526195,0.537288,0.530886,0.875000,0.863636,0.683955,0.683955,0.746613,0.621298,0.245426,0.500000,0.500000,0.500000,1.000000,0.947917,0.958860,0.666667,0.000000,0.031647,0.526015,0.537278,0.530239,0.916667,0.913043
81,0.690830,0.682957,0.682957,0.694547,0.671368,0.244906,0.750000,0.750000,0.666667,1.000000,0.973958,0.980285,0.800000,0.577350,0.243361,0.500692,0.511031,0.505269,0.937500,0.933333,0.682745,0.682745,0.694036,0.671453,0.244800,0.750000,0.750000,0.666667,1.000000,0.972222,0.979124,0.800000,0.577350,0.243325,0.500436,0.510988,0.504730,0.958333,0.956522
82,0.688561,0.683179,0.683179,0.727810,0.638548,0.245028,0.500000,0.500000,0.500000,1.000000,0.953125,0.962652,0.666667,0.000000,0.022555,0.517023,0.528086,0.521385,0.916667,0.913043,0.682984,0.682984,0.727375,0.638593,0.244930,0.500000,0.500000,0.500000,1.000000,0.954861,0.965651,0.666667,0.000000,0.022438,0.516812,0.528064,0.520839,0.937500,0.936170
83,0.686869,0.682573,0.682574,0.696365,0.668782,0.244715,0.625000,0.625000,0.571429,1.000000,0.973958,0.980285,0.727273,0.377964,0.117538,0.501598,0.512356,0.506416,0.937500,0.933333,0.682360,0.682360,0.695867,0.668853,0.244608,0.666667,0.666667,0.600000,1.000000,0.972222,0.979124,0.750000,0.447214,0.159211,0.501349,0.512320,0.505868,0.958333,0.956522
84,0.685743,0.681925,0.681925,0.716752,0.647098,0.244397,0.500000,0.500000,0.500000,1.000000,0.963542,0.970934,0.666667,0.000000,0.017623,0.511652,0.523593,0.516622,0.916667,0.913043,0.681694,0.681694,0.716221,0.647167,0.244282,0.500000,0.500000,0.500000,1.000000,0.961806,0.972467,0.666667,0.000000,0.017475,0.511392,0.523558,0.516876,0.937500,0.933333
85,0.685567,0.681713,0.681713,0.677836,0.685590,0.244284,0.854167,0.854167,1.000000,0.708333,0.986111,0.989583,0.829268,0.740532,0.347671,0.492277,0.503817,0.496660,0.979167,0.978723,0.681463,0.681463,0.677228,0.685699,0.244159,0.854167,0.854167,1.000000,0.708333,0.987847,0.990591,0.829268,0.740532,0.347483,0.491968,0.503763,0.495890,0.979167,0.978723
86,0.685141,0.680159,0.680159,0.700227,0.660090,0.243510,0.583333,0.583333,0.545455,1.000000,0.979167,0.984412,0.705882,0.301511,0.072820,0.503515,0.516839,0.509001,0.958333,0.956522,0.679858,0.679858,0.699477,0.660239,0.243359,0.583333,0.583333,0.545455,1.000000,0.979167,0.983829,0.705882,0.301511,0.072890,0.503142,0.516763,0.509001,0.958333,0.956522
87,0.683185,0.679730,0.679730,0.679045,0.680415,0.243292,0.895833,0.895833,1.000000,0.791667,0.986111,0.989583,0.883721,0.809427,0.388719,0.492888,0.506440,0.498368,0.979167,0.978723,0.679416,0.679416,0.678263,0.680568,0.243135,0.895833,0.895833,1.000000,0.791667,0.989583,0.991667,0.883721,0.809427,0.388541,0.492490,0.506363,0.497447,0.979167,0.978723
88,0.682405,0.678525,0.678525,0.725481,0.631570,0.242709,0.500000,0.500000,0.500000,1.000000,0.973958,0.980285,0.666667,0.000000,0.023848,0.515889,0.531807,0.522651,0.937500,0.933333,0.678167,0.678167,0.724587,0.631747,0.242530,0.500000,0.500000,0.500000,1.000000,0.973958,0.980305,0.666667,0.000000,0.023584,0.515455,0.531713,0.522012,0.958333,0.956522
89,0.691275,0.682422,0.682422,0.793339,0.571504,0.244729,0.500000,0.500000,0.500000,1.000000,0.942708,0.954240,0.666667,0.000000,0.056188,0.547635,0.564741,0.554392,0.895833,0.888889,0.682081,0.682081,0.792554,0.571609,0.244560,0.500000,0.500000,0.500000,1.000000,0.949653,0.960270,0.666667,0.000000,0.055980,0.547277,0.564683,0.554281,0.916667,0.913043
90,0.691176,0.682637,0.682637,0.629766,0.735509,0.244761,0.500000,0.500000,0.000000,0.000000,0.996528,0.996795,0.000000,0.000000,0.026720,0.467276,0.479284,0.473107,0.979167,0.978723,0.682359,0.682359,0.629145,0.735573,0.244622,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.026901,0.466944,0.479254,0.471048,1.000000,1.000000
91,0.682178,0.680743,0.680743,0.775746,0.585740,0.243870,0.500000,0.500000,0.500000,1.000000,0.958333,0.966718,0.666667,0.000000,0.048183,0.539611,0.556756,0.546466,0.916667,0.913043,0.680397,0.680397,0.774924,0.585871,0.243698,0.500000,0.500000,0.500000,1.000000,0.954861,0.965651,0.666667,0.000000,0.047957,0.539230,0.556684,0.545807,0.937500,0.936170
92,0.680576,0.678550,0.678550,0.659238,0.697862,0.242705,0.708333,0.708333,1.000000,0.416667,0.991319,0.992816,0.588235,0.512989,0.197078,0.482742,0.497684,0.489415,0.979167,0.978723,0.678211,0.678211,0.658424,0.697999,0.242536,0.729167,0.729167,1.000000,0.458333,0.996528,0.996795,0.628571,0.545250,0.217645,0.482320,0.497618,0.488378,0.979167,0.978723
93,0.679225,0.676841,0.676841,0.748136,0.605546,0.241898,0.500000,0.500000,0.500000,1.000000,0.973958,0.980285,0.666667,0.000000,0.036285,0.526723,0.545846,0.535000,0.937500,0.933333,0.676421,0.676421,0.747093,0.605750,0.241689,0.500000,0.500000,0.500000,1.000000,0.972222,0.979124,0.666667,0.000000,0.035982,0.526227,0.545737,0.534311,0.958333,0.956522
94,0.683279,0.675875,0.675875,0.666484,0.685265,0.241366,0.812500,0.812500,1.000000,0.625000,0.989583,0.991667,0.769231,0.674200,0.302272,0.486471,0.504008,0.494257,0.979167,0.978723,0.675487,0.675487,0.665565,0.685409,0.241173,0.812500,0.812500,1.000000,0.625000,0.991319,0.992816,0.769231,0.674200,0.301976,0.485997,0.503936,0.493035,0.979167,0.978723
95,0.675934,0.675602,0.675602,0.763486,0.587718,0.241313,0.500000,0.500000,0.500000,1.000000,0.973958,0.980285,0.666667,0.000000,0.044803,0.533922,0.555683,0.543185,0.937500,0.933333,0.675129,0.675129,0.762341,0.587918,0.241077,0.500000,0.500000,0.500000,1.000000,0.970486,0.978023,0.666667,0.000000,0.044480,0.533385,0.555575,0.542500,0.958333,0.956522
96,0.680245,0.673073,0.673073,0.670841,0.675305,0.239966,0.895833,0.895833,1.000000,0.791667,0.989583,0.991667,0.883721,0.809427,0.385150,0.488697,0.509070,0.497647,0.979167,0.978723,0.672622,0.672622,0.669770,0.675473,0.239741,0.875000,0.875000,1.000000,0.750000,0.991319,0.992816,0.857143,0.774597,0.364048,0.488147,0.508987,0.496252,0.979167,0.978723
97,0.690824,0.686576,0.686576,0.569962,0.803191,0.246782,0.500000,0.500000,0.000000,0.000000,0.998264,0.998333,0.000000,0.000000,0.058815,0.434445,0.447925,0.440945,0.979167,0.978723,0.686321,0.686321,0.569477,0.803166,0.246656,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.058946,0.434169,0.447938,0.439918,1.000000,1.000000
98,0.701477,0.688688,0.688688,0.577320,0.800055,0.247816,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.056042,0.438594,0.449321,0.443180,1.000000,1.000000,0.688469,0.688469,0.576913,0.800025,0.247709,0.500000,0.500000,0.000000,0.000000,0.998264,0.998333,0.000000,0.000000,0.056149,0.438365,0.449336,0.443680,0.979167,0.978723
99,0.679330,0.681362,0.681362,0.807619,0.555104,0.244243,0.500000,0.500000,0.500000,1.000000,0.953125,0.963458,0.666667,0.000000,0.064066,0.554040,0.574092,0.561902,0.937500,0.936170,0.680952,0.680952,0.806687,0.555217,0.244041,0.500000,0.500000,0.500000,1.000000,0.954861,0.965651,0.666667,0.000000,0.063826,0.553622,0.574030,0.561902,0.937500,0.936170
100,0.680620,0.678563,0.678563,0.632639,0.724487,0.242724,0.500000,0.500000,0.000000,0.000000,0.998264,0.998333,0.000000,0.000000,0.023296,0.468800,0.484609,0.476152,0.979167,0.978723,0.678214,0.678214,0.631896,0.724531,0.242550,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.023503,0.468404,0.484590,0.474406,1.000000,1.000000
101,0.679262,0.673686,0.673686,0.697291,0.650082,0.240279,0.604167,0.604167,0.558140,1.000000,0.991319,0.992816,0.716418,0.340997,0.090965,0.502045,0.522067,0.509954,0.979167,0.978723,0.673261,0.673261,0.696291,0.650231,0.240067,0.625000,0.625000,0.571429,1.000000,0.993056,0.994048,0.727273,0.377964,0.111883,0.501544,0.521991,0.508535,0.979167,0.978723
102,0.682080,0.673704,0.673704,0.659252,0.688156,0.240283,0.791667,0.791667,1.000000,0.583333,0.996528,0.996795,0.736842,0.641689,0.279523,0.482741,0.502561,0.491794,0.979167,0.978723,0.673288,0.673288,0.658314,0.688261,0.240075,0.791667,0.791667,1.000000,0.583333,1.000000,1.000000,0.736842,0.641689,0.279204,0.482254,0.502510,0.488762,1.000000,1.000000
103,0.684041,0.673245,0.673245,0.753489,0.593001,0.240129,0.500000,0.500000,0.500000,1.000000,0.982639,0.986250,0.666667,0.000000,0.041000,0.529241,0.552758,0.540279,0.958333,0.956522,0.672748,0.672748,0.752271,0.593225,0.239881,0.500000,0.500000,0.500000,1.000000,0.982639,0.985494,0.666667,0.000000,0.040650,0.528664,0.552637,0.540279,0.958333,0.956522
104,0.683229,0.671808,0.671808,0.673625,0.669992,0.239334,0.958333,0.958333,1.000000,0.916667,0.996528,0.996795,0.956522,0.919866,0.447320,0.490118,0.511782,0.499623,0.979167,0.978723,0.671354,0.671354,0.672545,0.670163,0.239107,0.958333,0.958333,1.000000,0.916667,1.000000,1.000000,0.956522,0.919866,0.447051,0.489565,0.511697,0.496691,1.000000,1.000000
105,0.674879,0.670238,0.670238,0.724370,0.616107,0.238590,0.520833,0.520833,0.510638,1.000000,0.991319,0.992816,0.676056,0.145865,0.027735,0.515333,0.540138,0.524990,0.979167,0.978723,0.669707,0.669707,0.723087,0.616327,0.238325,0.520833,0.520833,0.510638,1.000000,0.993056,0.994048,0.676056,0.145865,0.027364,0.514707,0.540022,0.523323,0.979167,0.978723
106,0.675877,0.668633,0.668633,0.722322,0.614943,0.237790,0.520833,0.520833,0.510638,1.000000,0.991319,0.992816,0.676056,0.145865,0.027556,0.514335,0.540778,0.525100,0.979167,0.978723,0.668057,0.668057,0.720944,0.615169,0.237503,0.520833,0.520833,0.510638,1.000000,0.994792,0.995370,0.676056,0.145865,0.027160,0.513660,0.540659,0.523327,0.979167,0.978723
107,0.674633,0.673627,0.673627,0.606000,0.741255,0.240289,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.034485,0.454447,0.476584,0.462555,1.000000,1.000000,0.673176,0.673176,0.605041,0.741311,0.240066,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.034759,0.453922,0.476560,0.463585,1.000000,1.000000
108,0.674211,0.665565,0.665565,0.695883,0.635247,0.236233,0.645833,0.645833,0.585366,1.000000,0.993056,0.994048,0.738462,0.413197,0.128074,0.501319,0.529924,0.513997,0.979167,0.978723,0.664928,0.664928,0.694375,0.635481,0.235915,0.750000,0.750000,0.666667,1.000000,0.996528,0.996795,0.800000,0.577350,0.232288,0.500562,0.529804,0.512012,0.979167,0.978723
109,0.667568,0.665259,0.665259,0.646424,0.684093,0.236068,0.812500,0.812500,1.000000,0.625000,0.998264,0.998333,0.769231,0.674200,0.295516,0.476040,0.504664,0.489903,0.979167,0.978723,0.664632,0.664632,0.645019,0.684245,0.235756,0.812500,0.812500,1.000000,0.625000,1.000000,1.000000,0.769231,0.674200,0.295020,0.475298,0.504592,0.485692,1.000000,1.000000
110,0.674132,0.669538,0.669538,0.595465,0.743611,0.238268,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.037923,0.448658,0.475495,0.458361,1.000000,1.000000,0.668999,0.668999,0.594328,0.743670,0.238001,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.038250,0.448028,0.475472,0.459561,1.000000,1.000000
111,0.664704,0.673001,0.673001,0.857059,0.488942,0.240464,0.500000,0.500000,0.500000,1.000000,0.979167,0.983829,0.666667,0.000000,0.361960,0.575469,0.613501,0.592451,0.958333,0.956522,0.672099,0.672099,0.854882,0.489316,0.240020,0.500000,0.500000,0.500000,1.000000,0.975694,0.981196,0.666667,0.000000,0.344756,0.574532,0.613278,0.592451,0.958333,0.956522
112,0.683873,0.681427,0.681427,0.534498,0.828355,0.244323,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.074571,0.414016,0.436842,0.424317,1.000000,1.000000,0.681081,0.681081,0.533771,0.828391,0.244155,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.074790,0.413589,0.436831,0.422605,1.000000,1.000000
113,0.674767,0.663359,0.663359,0.627584,0.699133,0.235133,0.729167,0.729167,1.000000,0.458333,1.000000,1.000000,0.628571,0.545250,0.207235,0.466073,0.497149,0.476784,1.000000,1.000000,0.662725,0.662725,0.626129,0.699321,0.234818,0.729167,0.729167,1.000000,0.458333,1.000000,1.000000,0.628571,0.545250,0.206701,0.465291,0.497061,0.477912,1.000000,1.000000
114,0.674590,0.658984,0.658984,0.700219,0.617749,0.232970,0.604167,0.604167,0.558140,1.000000,0.998264,0.998333,0.716418,0.340997,0.080620,0.503453,0.539335,0.518882,0.979167,0.978723,0.658180,0.658180,0.698271,0.618090,0.232568,0.625000,0.625000,0.571429,1.000000,1.000000,1.000000,0.727273,0.377964,0.101674,0.502477,0.539158,0.514557,1.000000,1.000000
115,0.668168,0.663100,0.663100,0.600990,0.725210,0.235044,0.541667,0.541667,1.000000,0.083333,1.000000,1.000000,0.153846,0.208514,0.031976,0.451681,0.484368,0.463855,1.000000,1.000000,0.662458,0.662458,0.599563,0.725354,0.234727,0.520833,0.520833,1.000000,0.041667,1.000000,1.000000,0.080000,0.145865,0.032401,0.450893,0.484305,0.464993,1.000000,1.000000
116,0.662226,0.655495,0.655495,0.728978,0.582011,0.231319,0.520833,0.520833,0.510638,1.000000,0.993056,0.994048,0.676056,0.145865,0.038254,0.517495,0.559013,0.534933,0.979167,0.978723,0.654533,0.654533,0.726652,0.582414,0.230838,0.562500,0.562500,0.533333,1.000000,0.996528,0.996795,0.695652,0.258199,0.037578,0.516361,0.558796,0.532043,0.979167,0.978723
117,0.676817,0.656966,0.656966,0.624804,0.689127,0.231943,0.770833,0.770833,1.000000,0.541667,1.000000,1.000000,0.702703,0.609449,0.247038,0.464565,0.502206,0.477644,1.000000,1.000000,0.656200,0.656200,0.623060,0.689340,0.231563,0.791667,0.791667,1.000000,0.583333,1.000000,1.000000,0.736842,0.641689,0.267237,0.463623,0.502107,0.479025,1.000000,1.000000
118,0.659173,0.653398,0.653398,0.639422,0.667374,0.230151,0.875000,0.875000,1.000000,0.750000,0.998264,0.998333,0.857143,0.774597,0.352926,0.472318,0.513282,0.491325,0.979167,0.978723,0.652542,0.652542,0.637455,0.667628,0.229726,0.875000,0.875000,1.000000,0.750000,1.000000,1.000000,0.857143,0.774597,0.352212,0.471270,0.513160,0.487225,1.000000,1.000000
119,0.658536,0.652377,0.652377,0.763186,0.541568,0.229956,0.500000,0.500000,0.500000,1.000000,0.991319,0.992816,0.666667,0.000000,0.123244,0.533672,0.582155,0.553297,0.979167,0.978723,0.651231,0.651231,0.760421,0.542041,0.229384,0.500000,0.500000,0.500000,1.000000,0.996528,0.996795,0.666667,0.000000,0.122454,0.532366,0.581890,0.549943,0.979167,0.978723
120,0.651598,0.647682,0.647682,0.627442,0.667923,0.227310,0.833333,0.833333,1.000000,0.666667,0.998264,0.998333,0.800000,0.707107,0.307215,0.465929,0.513078,0.488260,0.979167,0.978723,0.646705,0.646705,0.625227,0.668184,0.226826,0.833333,0.833333,1.000000,0.666667,1.000000,1.000000,0.800000,0.707107,0.306412,0.464732,0.512955,0.482637,1.000000,1.000000
121,0.651913,0.662892,0.662892,0.513849,0.811934,0.235282,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.207239,0.401732,0.444264,0.418395,1.000000,1.000000,0.662165,0.662165,0.512322,0.812009,0.234933,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.240430,0.400811,0.444242,0.419516,1.000000,1.000000
122,0.668840,0.657159,0.657159,0.533215,0.781103,0.232330,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.130048,0.413195,0.458188,0.430746,1.000000,1.000000,0.656381,0.656381,0.531544,0.781217,0.231954,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.130404,0.412206,0.458148,0.431743,1.000000,1.000000
123,0.683750,0.643418,0.643418,0.649654,0.637183,0.225184,0.979167,0.979167,1.000000,0.958333,1.000000,1.000000,0.978723,0.959166,0.453225,0.477640,0.529121,0.495168,1.000000,1.000000,0.642358,0.642358,0.647199,0.637518,0.224657,0.958333,0.958333,1.000000,0.916667,1.000000,1.000000,0.956522,0.919866,0.431796,0.476342,0.528958,0.496968,1.000000,1.000000
124,0.653824,0.648422,0.648422,0.796296,0.500547,0.228310,0.500000,0.500000,0.500000,1.000000,0.994792,0.995370,0.666667,0.000000,0.314121,0.548790,0.606612,0.572268,0.979167,0.978723,0.647024,0.647024,0.792951,0.501097,0.227614,0.500000,0.500000,0.500000,1.000000,0.998264,0.998333,0.666667,0.000000,0.313171,0.547255,0.606293,0.568123,0.979167,0.978723
125,0.659843,0.651966,0.651966,0.835565,0.468368,0.230396,0.500000,0.500000,0.500000,1.000000,0.991319,0.992816,0.666667,0.000000,0.401859,0.566120,0.626464,0.590004,0.979167,0.978723,0.650424,0.650424,0.831893,0.468955,0.229632,0.500000,0.500000,0.500000,1.000000,0.996528,0.996795,0.666667,0.000000,0.400987,0.564498,0.626112,0.585712,0.979167,0.978723
126,0.676732,0.674105,0.674105,0.954379,0.393830,0.242146,0.500000,0.500000,0.500000,1.000000,0.989583,0.991080,0.666667,0.000000,0.181208,0.614642,0.674894,0.636137,0.958333,0.958333,0.672365,0.672365,0.950326,0.394403,0.241309,0.500000,0.500000,0.500000,1.000000,0.987847,0.989240,0.666667,0.000000,0.180198,0.613046,0.674522,0.644484,0.958333,0.956522
127,0.653452,0.641616,0.641616,0.613625,0.669607,0.224300,0.833333,0.833333,1.000000,0.666667,1.000000,1.000000,0.800000,0.707107,0.303085,0.458484,0.512266,0.480151,1.000000,1.000000,0.640615,0.640615,0.611346,0.669883,0.223805,0.833333,0.833333,1.000000,0.666667,1.000000,1.000000,0.800000,0.707107,0.302201,0.457235,0.512141,0.479535,1.000000,1.000000
128,0.662334,0.638091,0.638091,0.726774,0.549407,0.222807,0.583333,0.583333,0.545455,1.000000,1.000000,1.000000,0.705882,0.301511,0.112367,0.516327,0.577730,0.537274,1.000000,1.000000,0.636705,0.636705,0.723544,0.549866,0.222114,0.583333,0.583333,0.545455,1.000000,1.000000,1.000000,0.705882,0.301511,0.094798,0.514739,0.577482,0.539095,1.000000,1.000000
129,0.659594,0.651822,0.651822,0.532152,0.771492,0.229685,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.128005,0.412568,0.462649,0.435014,1.000000,1.000000,0.651120,0.651120,0.530580,0.771660,0.229345,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.128415,0.411636,0.462589,0.431514,1.000000,1.000000
130,0.651167,0.633974,0.633974,0.704664,0.563284,0.220680,0.604167,0.604167,0.558140,1.000000,1.000000,1.000000,0.716418,0.340997,0.062657,0.505510,0.569810,0.528907,1.000000,1.000000,0.632572,0.632572,0.701403,0.563740,0.219979,0.666667,0.666667,0.600000,1.000000,1.000000,1.000000,0.750000,0.447214,0.125391,0.503871,0.569570,0.529452,1.000000,1.000000
131,0.652181,0.647911,0.647911,0.521055,0.774766,0.227814,0.520833,0.520833,1.000000,0.041667,1.000000,1.000000,0.080000,0.145865,0.130573,0.405993,0.461210,0.430968,1.000000,1.000000,0.647142,0.647142,0.519366,0.774918,0.227444,0.520833,0.520833,1.000000,0.041667,1.000000,1.000000,0.080000,0.145865,0.180619,0.404980,0.461161,0.427142,1.000000,1.000000
132,0.655628,0.641077,0.641077,0.546268,0.735885,0.224258,0.583333,0.583333,1.000000,0.166667,1.000000,1.000000,0.285714,0.301511,0.116194,0.420760,0.479516,0.447439,1.000000,1.000000,0.640193,0.640193,0.544323,0.736063,0.223829,0.604167,0.604167,1.000000,0.208333,1.000000,1.000000,0.344828,0.340997,0.099933,0.419620,0.479452,0.443311,1.000000,1.000000
